#Cont nu	incident	atten	VAR4	VAR5	nu dr	inci dr
4.789000000000000e-5	7.045000000000000e-8	7.041000000000001e-8				
4.647000000000000e-5	6.836999999999999e-8	6.833000000000000e-8				
4.510000000000000e-5	6.634999999999999e-8	6.631000000000000e-8				
4.377000000000000e-5	6.438999999999999e-8	6.436000000000000e-8				
4.247000000000000e-5	6.249000000000000e-8	6.246000000000000e-8				
4.122000000000000e-5	6.064000000000001e-8	6.061999999999999e-8				
4.000000000000000e-5	5.885000000000000e-8	5.883000000000000e-8				
3.882000000000000e-5	5.712000000000000e-8	5.709000000000000e-8				
3.767000000000000e-5	5.543000000000000e-8	5.541000000000000e-8				
3.656000000000000e-5	5.379000000000000e-8	5.377000000000000e-8				
3.548000000000000e-5	5.220000000000000e-8	5.219000000000000e-8				
3.443000000000000e-5	5.066000000000000e-8	5.065000000000000e-8				
3.342000000000000e-5	4.916000000000000e-8	4.915000000000000e-8				
3.243000000000000e-5	4.771000000000000e-8	4.770000000000000e-8				
3.147000000000000e-5	4.630000000000000e-8	4.629000000000000e-8				
3.054000000000000e-5	4.494000000000000e-8	4.493000000000000e-8				
2.964000000000000e-5	4.361000000000000e-8	4.360000000000000e-8				
2.877000000000000e-5	4.232000000000000e-8	4.231000000000000e-8				
2.792000000000000e-5	4.107000000000000e-8	4.106000000000000e-8				
2.709000000000000e-5	3.986000000000000e-8	3.985000000000000e-8				
2.629000000000000e-5	3.868000000000000e-8	3.867000000000000e-8				
2.551000000000000e-5	3.754000000000000e-8	3.753000000000000e-8				
2.476000000000000e-5	3.643000000000000e-8	3.642000000000000e-8				
2.403000000000000e-5	3.535000000000000e-8	3.535000000000000e-8				
2.332000000000000e-5	3.431000000000000e-8	3.430000000000000e-8				
2.263000000000000e-5	3.330000000000000e-8	3.329000000000000e-8				
2.196000000000000e-5	3.231000000000000e-8	3.231000000000000e-8				
2.131000000000000e-5	3.136000000000000e-8	3.135000000000000e-8				
2.068000000000000e-5	3.043000000000000e-8	3.043000000000000e-8				
2.007000000000000e-5	2.953000000000000e-8	2.953000000000000e-8				
1.948000000000000e-5	2.866000000000000e-8	2.866000000000000e-8				
1.891000000000000e-5	2.781000000000000e-8	2.781000000000000e-8				
1.835000000000000e-5	2.699000000000000e-8	2.699000000000000e-8				
1.781000000000000e-5	2.620000000000000e-8	2.619000000000000e-8				
1.728000000000000e-5	2.542000000000000e-8	2.542000000000000e-8				
1.677000000000000e-5	2.467000000000000e-8	2.467000000000000e-8				
1.627000000000000e-5	2.394000000000000e-8	2.394000000000000e-8				
1.579000000000000e-5	2.324000000000000e-8	2.323000000000000e-8				
1.533000000000000e-5	2.255000000000000e-8	2.255000000000000e-8				
1.487000000000000e-5	2.188000000000000e-8	2.188000000000000e-8				
1.443000000000000e-5	2.124000000000000e-8	2.124000000000000e-8				
1.401000000000000e-5	2.061000000000000e-8	2.061000000000000e-8				
1.359000000000000e-5	2.000000000000000e-8	2.000000000000000e-8				
1.319000000000000e-5	1.941000000000000e-8	1.941000000000000e-8				
1.280000000000000e-5	1.884000000000000e-8	1.884000000000000e-8				
1.243000000000000e-5	1.828000000000000e-8	1.828000000000000e-8				
1.206000000000000e-5	1.774000000000000e-8	1.774000000000000e-8				
1.170000000000000e-5	1.722000000000000e-8	1.722000000000000e-8				
1.136000000000000e-5	1.671000000000000e-8	1.671000000000000e-8				
1.102000000000000e-5	1.621000000000000e-8	1.621000000000000e-8				
1.070000000000000e-5	1.574000000000000e-8	1.574000000000000e-8				
1.038000000000000e-5	1.527000000000000e-8	1.527000000000000e-8				
1.007000000000000e-5	1.482000000000000e-8	1.482000000000000e-8				
9.775000000000000e-6	1.438000000000000e-8	1.438000000000000e-8				
9.487000000000002e-6	1.396000000000000e-8	1.396000000000000e-8				
9.207000000000000e-6	1.354000000000000e-8	1.354000000000000e-8				
8.935000000000000e-6	1.314000000000000e-8	1.314000000000000e-8				
8.671000000000000e-6	1.276000000000000e-8	1.276000000000000e-8				
8.415000000000000e-6	1.238000000000000e-8	1.238000000000000e-8				
8.166000000000000e-6	1.201000000000000e-8	1.201000000000000e-8				
7.925000000000000e-6	1.166000000000000e-8	1.166000000000000e-8				
7.691000000000000e-6	1.132000000000000e-8	1.131000000000000e-8				
7.464000000000000e-6	1.098000000000000e-8	1.098000000000000e-8				
7.243000000000000e-6	1.066000000000000e-8	1.066000000000000e-8				
7.029000000000000e-6	1.034000000000000e-8	1.034000000000000e-8				
6.822000000000000e-6	1.004000000000000e-8	1.004000000000000e-8				
6.620000000000000e-6	9.740000000000000e-9	9.740000000000000e-9				
6.425000000000000e-6	9.452000000000000e-9	9.452000000000000e-9				
6.234999999999999e-6	9.173000000000002e-9	9.173000000000002e-9				
6.051000000000000e-6	8.902000000000000e-9	8.902000000000000e-9				
5.872000000000000e-6	8.639000000000002e-9	8.639000000000002e-9				
5.699000000000000e-6	8.384000000000002e-9	8.384000000000002e-9				
5.530000000000001e-6	8.136000000000000e-9	8.136000000000000e-9				
5.367000000000000e-6	7.896000000000000e-9	7.896000000000000e-9				
5.208000000000000e-6	7.663000000000002e-9	7.663000000000002e-9				
5.055000000000000e-6	7.437000000000000e-9	7.437000000000000e-9				
4.905000000000000e-6	7.217000000000002e-9	7.217000000000002e-9				
4.760000000000000e-6	7.004000000000001e-9	7.004000000000001e-9				
4.620000000000000e-6	6.797000000000001e-9	6.797000000000001e-9				
4.483000000000000e-6	6.596000000000001e-9	6.596000000000001e-9				
4.351000000000000e-6	6.401000000000000e-9	6.401000000000000e-9				
4.222000000000001e-6	6.212000000000000e-9	6.212000000000000e-9				
4.098000000000001e-6	6.029000000000000e-9	6.029000000000000e-9				
3.977000000000000e-6	5.851000000000000e-9	5.851000000000000e-9				
3.859000000000000e-6	5.678000000000000e-9	5.678000000000000e-9				
3.745000000000000e-6	5.510000000000001e-9	5.510000000000001e-9				
3.635000000000000e-6	5.347000000000000e-9	5.347000000000000e-9				
3.527000000000000e-6	5.190000000000000e-9	5.190000000000000e-9				
3.423000000000000e-6	5.036000000000001e-9	5.036000000000001e-9				
3.322000000000000e-6	4.888000000000000e-9	4.888000000000000e-9				
3.224000000000000e-6	4.743000000000000e-9	4.743000000000000e-9				
3.129000000000000e-6	4.603000000000000e-9	4.603000000000000e-9				
3.036000000000000e-6	4.467000000000001e-9	4.467000000000001e-9				
2.947000000000000e-6	4.335000000000000e-9	4.335000000000000e-9				
2.860000000000000e-6	4.207000000000001e-9	4.207000000000001e-9				
2.775000000000000e-6	4.083000000000001e-9	4.083000000000001e-9				
2.693000000000000e-6	3.962000000000001e-9	3.962000000000001e-9				
2.614000000000000e-6	3.845000000000000e-9	3.845000000000000e-9				
2.536000000000000e-6	3.732000000000000e-9	3.732000000000000e-9				
2.462000000000000e-6	3.621000000000000e-9	3.621000000000000e-9				
2.389000000000000e-6	3.515000000000000e-9	3.515000000000000e-9				
2.318000000000000e-6	3.411000000000000e-9	3.411000000000000e-9				
2.250000000000000e-6	3.310000000000000e-9	3.310000000000000e-9				
2.183000000000000e-6	3.212000000000000e-9	3.212000000000000e-9				
2.119000000000000e-6	3.117000000000000e-9	3.117000000000000e-9				
2.056000000000000e-6	3.025000000000000e-9	3.025000000000000e-9				
1.996000000000000e-6	2.936000000000000e-9	2.936000000000000e-9				
1.937000000000000e-6	2.849000000000000e-9	2.849000000000000e-9				
1.879000000000000e-6	2.765000000000000e-9	2.765000000000000e-9				
1.824000000000000e-6	2.683000000000000e-9	2.683000000000000e-9				
1.770000000000000e-6	2.604000000000000e-9	2.604000000000000e-9				
1.718000000000000e-6	2.527000000000000e-9	2.527000000000000e-9				
1.667000000000000e-6	2.453000000000000e-9	2.453000000000000e-9				
1.618000000000000e-6	2.380000000000000e-9	2.380000000000000e-9				
1.570000000000000e-6	2.310000000000000e-9	2.310000000000000e-9				
1.524000000000000e-6	2.242000000000000e-9	2.242000000000000e-9				
1.479000000000000e-6	2.175000000000000e-9	2.175000000000000e-9				
1.435000000000000e-6	2.111000000000000e-9	2.111000000000000e-9				
1.393000000000000e-6	2.049000000000000e-9	2.049000000000000e-9				
1.351000000000000e-6	1.988000000000000e-9	1.988000000000000e-9				
1.312000000000000e-6	1.930000000000000e-9	1.930000000000000e-9				
1.273000000000000e-6	1.873000000000000e-9	1.873000000000000e-9				
1.235000000000000e-6	1.817000000000000e-9	1.817000000000000e-9				
1.199000000000000e-6	1.764000000000000e-9	1.764000000000000e-9				
1.163000000000000e-6	1.712000000000000e-9	1.712000000000000e-9				
1.129000000000000e-6	1.661000000000000e-9	1.661000000000000e-9				
1.096000000000000e-6	1.612000000000000e-9	1.612000000000000e-9				
1.063000000000000e-6	1.564000000000000e-9	1.564000000000000e-9				
1.032000000000000e-6	1.518000000000000e-9	1.518000000000000e-9				
1.001000000000000e-6	1.473000000000000e-9	1.473000000000000e-9				
9.717999999999998e-7	1.430000000000000e-9	1.430000000000000e-9				
9.431000000000000e-7	1.388000000000000e-9	1.388000000000000e-9				
9.152000000000000e-7	1.347000000000000e-9	1.347000000000000e-9				
8.882000000000000e-7	1.307000000000000e-9	1.307000000000000e-9				
8.619999999999998e-7	1.268000000000000e-9	1.268000000000000e-9				
8.364999999999998e-7	1.231000000000000e-9	1.231000000000000e-9				
8.118000000000000e-7	1.194000000000000e-9	1.194000000000000e-9				
7.878000000000000e-7	1.159000000000000e-9	1.159000000000000e-9				
7.645999999999998e-7	1.125000000000000e-9	1.125000000000000e-9				
7.419999999999998e-7	1.092000000000000e-9	1.092000000000000e-9				
7.200999999999999e-7	1.059000000000000e-9	1.059000000000000e-9				
6.987999999999999e-7	1.028000000000000e-9	1.028000000000000e-9				
6.782000000000000e-7	9.977000000000000e-10	9.977000000000000e-10				
6.580999999999999e-7	9.683000000000002e-10	9.683000000000002e-10				
6.387000000000000e-7	9.397000000000000e-10	9.397000000000000e-10				
6.197999999999999e-7	9.119000000000000e-10	9.119000000000000e-10				
6.014999999999999e-7	8.850000000000002e-10	8.850000000000002e-10				
5.838000000000000e-7	8.588000000000000e-10	8.588000000000000e-10				
5.664999999999999e-7	8.335000000000000e-10	8.335000000000000e-10				
5.498000000000000e-7	8.089000000000000e-10	8.089000000000000e-10				
5.334999999999999e-7	7.850000000000000e-10	7.850000000000000e-10				
5.178000000000000e-7	7.618000000000000e-10	7.618000000000000e-10				
5.024999999999999e-7	7.393000000000000e-10	7.393000000000000e-10				
4.875999999999999e-7	7.174000000000001e-10	7.174000000000001e-10				
4.731999999999999e-7	6.963000000000000e-10	6.963000000000000e-10				
4.592999999999999e-7	6.757000000000000e-10	6.757000000000000e-10				
4.456999999999999e-7	6.557000000000001e-10	6.557000000000001e-10				
4.324999999999999e-7	6.364000000000000e-10	6.364000000000000e-10				
4.197999999999999e-7	6.176000000000001e-10	6.176000000000001e-10				
4.074000000000000e-7	5.993000000000000e-10	5.993000000000000e-10				
3.953000000000000e-7	5.816000000000001e-10	5.816000000000001e-10				
3.836999999999999e-7	5.645000000000000e-10	5.645000000000000e-10				
3.723000000000000e-7	5.478000000000000e-10	5.478000000000000e-10				
3.612999999999999e-7	5.316000000000000e-10	5.316000000000000e-10				
3.507000000000000e-7	5.159000000000001e-10	5.159000000000001e-10				
3.403000000000000e-7	5.007000000000001e-10	5.007000000000001e-10				
3.303000000000000e-7	4.859000000000001e-10	4.859000000000001e-10				
3.205000000000000e-7	4.715000000000000e-10	4.715000000000000e-10				
3.110000000000000e-7	4.576000000000000e-10	4.576000000000000e-10				
3.018000000000000e-7	4.441000000000000e-10	4.441000000000000e-10				
2.929000000000000e-7	4.310000000000000e-10	4.310000000000000e-10				
2.843000000000000e-7	4.182000000000000e-10	4.182000000000000e-10				
2.759000000000000e-7	4.059000000000000e-10	4.059000000000000e-10				
2.677000000000000e-7	3.939000000000000e-10	3.939000000000000e-10				
2.598000000000000e-7	3.823000000000000e-10	3.823000000000000e-10				
2.522000000000000e-7	3.710000000000000e-10	3.710000000000000e-10				
2.447000000000000e-7	3.600000000000000e-10	3.600000000000000e-10				
2.375000000000000e-7	3.494000000000000e-10	3.494000000000000e-10				
2.305000000000000e-7	3.391000000000000e-10	3.391000000000000e-10				
2.237000000000000e-7	3.290000000000000e-10	3.290000000000000e-10				
2.171000000000000e-7	3.193000000000000e-10	3.193000000000000e-10				
2.106000000000000e-7	3.099000000000000e-10	3.099000000000000e-10				
2.044000000000000e-7	3.007000000000000e-10	3.007000000000000e-10				
1.984000000000000e-7	2.919000000000000e-10	2.919000000000000e-10				
1.925000000000000e-7	2.832000000000000e-10	2.832000000000000e-10				
1.868000000000000e-7	2.749000000000000e-10	2.749000000000000e-10				
1.813000000000000e-7	2.668000000000000e-10	2.668000000000000e-10				
1.760000000000000e-7	2.589000000000000e-10	2.589000000000000e-10				
1.708000000000000e-7	2.512000000000000e-10	2.512000000000000e-10				
1.657000000000000e-7	2.438000000000000e-10	2.438000000000000e-10				
1.608000000000000e-7	2.366000000000000e-10	2.366000000000000e-10				
1.561000000000000e-7	2.296000000000000e-10	2.296000000000000e-10				
1.515000000000000e-7	2.228000000000000e-10	2.228000000000000e-10				
1.470000000000000e-7	2.163000000000000e-10	2.163000000000000e-10				
1.427000000000000e-7	2.099000000000000e-10	2.099000000000000e-10				
1.384000000000000e-7	2.037000000000000e-10	2.037000000000000e-10				
1.343000000000000e-7	1.977000000000000e-10	1.977000000000000e-10				
1.304000000000000e-7	1.918000000000000e-10	1.918000000000000e-10				
1.265000000000000e-7	1.862000000000000e-10	1.862000000000000e-10				
1.228000000000000e-7	1.807000000000000e-10	1.807000000000000e-10				
1.192000000000000e-7	1.753000000000000e-10	1.753000000000000e-10				
1.156000000000000e-7	1.701000000000000e-10	1.701000000000000e-10				
1.122000000000000e-7	1.651000000000000e-10	1.651000000000000e-10				
1.089000000000000e-7	1.602000000000000e-10	1.602000000000000e-10				
1.057000000000000e-7	1.555000000000000e-10	1.555000000000000e-10				
1.026000000000000e-7	1.509000000000000e-10	1.509000000000000e-10				
9.955000000000000e-8	1.465000000000000e-10	1.465000000000000e-10				
9.661000000000000e-8	1.421000000000000e-10	1.421000000000000e-10				
9.375000000000000e-8	1.379000000000000e-10	1.379000000000000e-10				
9.099000000000000e-8	1.339000000000000e-10	1.339000000000000e-10				
8.830000000000000e-8	1.299000000000000e-10	1.299000000000000e-10				
8.569000000000000e-8	1.261000000000000e-10	1.261000000000000e-10				
8.316000000000000e-8	1.223000000000000e-10	1.223000000000000e-10				
8.070000000000000e-8	1.187000000000000e-10	1.187000000000000e-10				
7.832000000000000e-8	1.152000000000000e-10	1.152000000000000e-10				
7.601000000000000e-8	1.118000000000000e-10	1.118000000000000e-10				
7.376000000000000e-8	1.085000000000000e-10	1.085000000000000e-10				
7.157999999999999e-8	1.053000000000000e-10	1.053000000000000e-10				
6.947000000000000e-8	1.022000000000000e-10	1.022000000000000e-10				
6.742000000000000e-8	9.919000000000000e-11	9.919000000000000e-11				
6.543000000000000e-8	9.626000000000000e-11	9.626000000000000e-11				
6.348999999999999e-8	9.341000000000000e-11	9.341000000000000e-11				
6.162000000000001e-8	9.065000000000000e-11	9.065000000000000e-11				
5.980000000000001e-8	8.798000000000000e-11	8.798000000000000e-11				
5.803000000000000e-8	8.538000000000000e-11	8.538000000000000e-11				
5.632000000000000e-8	8.286000000000000e-11	8.286000000000000e-11				
5.465000000000000e-8	8.041000000000000e-11	8.041000000000000e-11				
5.304000000000000e-8	7.803000000000000e-11	7.803000000000000e-11				
5.147000000000000e-8	7.573000000000000e-11	7.573000000000000e-11				
4.995000000000000e-8	7.349000000000000e-11	7.349000000000000e-11				
4.848000000000000e-8	7.132000000000001e-11	7.132000000000001e-11				
4.705000000000000e-8	6.921999999999999e-11	6.921999999999999e-11				
4.566000000000000e-8	6.717000000000000e-11	6.717000000000000e-11				
4.431000000000000e-8	6.519000000000000e-11	6.519000000000000e-11				
4.300000000000000e-8	6.326000000000000e-11	6.326000000000000e-11				
4.173000000000000e-8	6.138999999999999e-11	6.138999999999999e-11				
4.050000000000000e-8	5.958000000000000e-11	5.958000000000000e-11				
3.930000000000000e-8	5.782000000000000e-11	5.782000000000000e-11				
3.814000000000000e-8	5.611000000000000e-11	5.611000000000000e-11				
3.701000000000000e-8	5.446000000000000e-11	5.446000000000000e-11				
3.592000000000000e-8	5.285000000000000e-11	5.285000000000000e-11				
3.486000000000000e-8	5.129000000000000e-11	5.129000000000000e-11				
3.383000000000000e-8	4.977000000000000e-11	4.977000000000000e-11				
3.283000000000000e-8	4.830000000000000e-11	4.830000000000000e-11				
3.186000000000000e-8	4.688000000000000e-11	4.688000000000000e-11				
3.092000000000000e-8	4.549000000000000e-11	4.549000000000000e-11				
3.001000000000000e-8	4.415000000000000e-11	4.415000000000000e-11				
2.912000000000000e-8	4.284000000000000e-11	4.284000000000000e-11				
2.826000000000000e-8	4.158000000000000e-11	4.158000000000000e-11				
2.743000000000000e-8	4.035000000000000e-11	4.035000000000000e-11				
2.662000000000000e-8	3.916000000000000e-11	3.916000000000000e-11				
2.583000000000000e-8	3.800000000000000e-11	3.800000000000000e-11				
2.507000000000000e-8	3.688000000000000e-11	3.688000000000000e-11				
2.433000000000000e-8	3.579000000000000e-11	3.579000000000000e-11				
2.361000000000000e-8	3.473000000000000e-11	3.473000000000000e-11				
2.291000000000000e-8	3.371000000000000e-11	3.371000000000000e-11				
2.223000000000000e-8	3.271000000000000e-11	3.271000000000000e-11				
2.158000000000000e-8	3.175000000000000e-11	3.175000000000000e-11				
2.094000000000000e-8	3.081000000000000e-11	3.081000000000000e-11				
