#Cont nu	total qheat	no qheat	qheat & PAHs
2.568000000000000e+0	8.226000000000000e-25	8.226000000000000e-25	8.226000000000000e-25
2.555000000000000e+0	4.510000000000000e-25	4.510000000000000e-25	4.510000000000000e-25
2.543000000000000e+0	4.576000000000000e-25	4.576000000000000e-25	4.576000000000000e-25
2.530000000000000e+0	7.556000000000000e-25	7.556000000000000e-25	7.556000000000000e-25
2.517000000000000e+0	4.710000000000001e-25	4.710000000000001e-25	4.710000000000001e-25
2.505000000000000e+0	4.778000000000000e-25	4.778000000000000e-25	4.778000000000000e-25
2.492000000000000e+0	7.148000000000000e-25	7.148000000000000e-25	7.148000000000000e-25
2.480000000000000e+0	4.917000000000000e-25	4.917000000000000e-25	4.917000000000000e-25
2.468000000000000e+0	6.833000000000000e-25	6.833000000000000e-25	6.833000000000000e-25
2.455000000000000e+0	5.061000000000000e-25	5.061000000000000e-25	5.061000000000000e-25
2.443000000000000e+0	6.640000000000000e-25	6.640000000000000e-25	6.640000000000000e-25
2.431000000000000e+0	6.452000000000000e-25	6.452000000000000e-25	6.452000000000000e-25
2.419000000000000e+0	6.328000000000001e-25	6.328000000000001e-25	6.328000000000001e-25
2.407000000000000e+0	6.254000000000000e-25	6.254000000000000e-25	6.254000000000000e-25
2.395000000000000e+0	6.225000000000000e-25	6.225000000000000e-25	6.225000000000000e-25
2.383000000000000e+0	6.264000000000000e-25	6.264000000000000e-25	6.264000000000000e-25
2.371000000000000e+0	5.595000000000000e-25	5.595000000000000e-25	5.595000000000000e-25
2.359000000000000e+0	5.674999999999999e-25	5.674999999999999e-25	5.674999999999999e-25
2.347000000000000e+0	5.757000000000000e-25	5.757000000000000e-25	5.757000000000000e-25
2.335000000000000e+0	5.840000000000000e-25	5.840000000000000e-25	5.840000000000000e-25
2.324000000000000e+0	5.924000000000000e-25	5.924000000000000e-25	5.924000000000000e-25
2.312000000000000e+0	6.009000000000001e-25	6.009000000000001e-25	6.009000000000001e-25
2.301000000000000e+0	6.095000000000000e-25	6.095000000000000e-25	6.095000000000000e-25
2.289000000000000e+0	6.183000000000000e-25	6.183000000000000e-25	6.183000000000000e-25
2.278000000000000e+0	1.180000000000000e-24	1.180000000000000e-24	1.180000000000000e-24
2.266000000000000e+0	8.761000000000000e-25	8.761000000000000e-25	8.761000000000000e-25
2.255000000000000e+0	7.489000000000000e-25	7.489000000000000e-25	7.489000000000000e-25
2.244000000000000e+0	6.991000000000001e-25	6.991000000000001e-25	6.991000000000001e-25
2.233000000000000e+0	6.830000000000000e-25	6.830000000000000e-25	6.830000000000000e-25
2.222000000000000e+0	6.815000000000000e-25	6.815000000000000e-25	6.815000000000000e-25
2.211000000000000e+0	6.865000000000000e-25	6.865000000000000e-25	6.865000000000000e-25
2.200000000000000e+0	6.942000000000000e-25	6.942000000000000e-25	6.942000000000000e-25
2.189000000000000e+0	7.033000000000000e-25	7.033000000000000e-25	7.033000000000000e-25
2.178000000000000e+0	7.130000000000000e-25	7.130000000000000e-25	7.130000000000000e-25
2.167000000000000e+0	1.285000000000000e-23	1.285000000000000e-23	1.285000000000000e-23
2.156000000000000e+0	7.332000000000000e-25	7.332000000000000e-25	7.332000000000000e-25
2.145000000000000e+0	7.436000000000000e-25	7.436000000000000e-25	7.436000000000000e-25
2.135000000000000e+0	7.542000000000000e-25	7.542000000000000e-25	7.542000000000000e-25
2.124000000000000e+0	7.649000000000000e-25	7.649000000000000e-25	7.649000000000000e-25
2.113000000000000e+0	7.758000000000000e-25	7.758000000000000e-25	7.758000000000000e-25
2.103000000000000e+0	7.868000000000000e-25	7.868000000000000e-25	7.868000000000000e-25
2.092000000000000e+0	7.980000000000000e-25	7.980000000000000e-25	7.980000000000000e-25
2.082000000000000e+0	8.093000000000000e-25	8.093000000000000e-25	8.093000000000000e-25
2.071000000000000e+0	8.208000000000000e-25	8.208000000000000e-25	8.208000000000000e-25
2.061000000000000e+0	8.324000000000000e-25	8.324000000000000e-25	8.324000000000000e-25
2.051000000000000e+0	8.442000000000000e-25	8.442000000000000e-25	8.442000000000000e-25
2.041000000000000e+0	8.562000000000000e-25	8.562000000000000e-25	8.562000000000000e-25
2.030000000000000e+0	8.683000000000000e-25	8.683000000000000e-25	8.683000000000000e-25
2.020000000000000e+0	8.805000000000000e-25	8.805000000000000e-25	8.805000000000000e-25
2.010000000000000e+0	8.930000000000000e-25	8.930000000000000e-25	8.930000000000000e-25
2.000000000000000e+0	9.055000000000000e-25	9.055000000000000e-25	9.055000000000000e-25
1.990000000000000e+0	9.183000000000000e-25	9.183000000000000e-25	9.183000000000000e-25
1.980000000000000e+0	9.312000000000000e-25	9.312000000000000e-25	9.312000000000000e-25
1.970000000000000e+0	9.443000000000000e-25	9.443000000000000e-25	9.443000000000000e-25
1.961000000000000e+0	9.576000000000000e-25	9.576000000000000e-25	9.576000000000000e-25
1.951000000000000e+0	9.710999999999998e-25	9.710999999999998e-25	9.710999999999998e-25
1.941000000000000e+0	8.462000000000002e-24	8.462000000000002e-24	8.462000000000002e-24
1.931000000000000e+0	9.985000000000000e-25	9.985000000000000e-25	9.985000000000000e-25
1.922000000000000e+0	1.013000000000000e-24	1.013000000000000e-24	1.013000000000000e-24
1.912000000000000e+0	1.027000000000000e-24	1.027000000000000e-24	1.027000000000000e-24
1.903000000000000e+0	1.041000000000000e-24	1.041000000000000e-24	1.041000000000000e-24
1.893000000000000e+0	1.056000000000000e-24	1.056000000000000e-24	1.056000000000000e-24
1.884000000000000e+0	1.070000000000000e-24	1.070000000000000e-24	1.070000000000000e-24
1.874000000000000e+0	3.354000000000000e-22	3.354000000000000e-22	3.354000000000000e-22
1.865000000000000e+0	1.100000000000000e-24	1.100000000000000e-24	1.100000000000000e-24
1.856000000000000e+0	1.116000000000000e-24	1.116000000000000e-24	1.116000000000000e-24
1.846000000000000e+0	1.131000000000000e-24	1.131000000000000e-24	1.131000000000000e-24
1.837000000000000e+0	1.147000000000000e-24	1.147000000000000e-24	1.147000000000000e-24
1.828000000000000e+0	1.163000000000000e-24	1.163000000000000e-24	1.163000000000000e-24
1.819000000000000e+0	6.444000000000000e-24	6.444000000000000e-24	6.444000000000000e-24
1.810000000000000e+0	1.195000000000000e-24	1.195000000000000e-24	1.195000000000000e-24
1.801000000000000e+0	1.212000000000000e-24	1.212000000000000e-24	1.212000000000000e-24
1.792000000000000e+0	1.229000000000000e-24	1.229000000000000e-24	1.229000000000000e-24
1.783000000000000e+0	1.246000000000000e-24	1.246000000000000e-24	1.246000000000000e-24
1.774000000000000e+0	1.263000000000000e-24	1.263000000000000e-24	1.263000000000000e-24
1.765000000000000e+0	1.280000000000000e-24	1.280000000000000e-24	1.280000000000000e-24
1.756000000000000e+0	1.298000000000000e-24	1.298000000000000e-24	1.298000000000000e-24
1.748000000000000e+0	1.316000000000000e-24	1.316000000000000e-24	1.316000000000000e-24
1.739000000000000e+0	4.775000000000001e-24	4.775000000000001e-24	4.775000000000001e-24
1.730000000000000e+0	1.352000000000000e-24	1.352000000000000e-24	1.352000000000000e-24
1.722000000000000e+0	1.371000000000000e-24	1.371000000000000e-24	1.371000000000000e-24
1.713000000000000e+0	1.390000000000000e-24	1.390000000000000e-24	1.390000000000000e-24
1.705000000000000e+0	1.409000000000000e-24	1.409000000000000e-24	1.409000000000000e-24
1.696000000000000e+0	1.428000000000000e-24	1.428000000000000e-24	1.428000000000000e-24
1.688000000000000e+0	1.448000000000000e-24	1.448000000000000e-24	1.448000000000000e-24
1.679000000000000e+0	4.225000000000000e-24	4.225000000000000e-24	4.225000000000000e-24
1.671000000000000e+0	1.488000000000000e-24	1.488000000000000e-24	1.488000000000000e-24
1.662000000000000e+0	1.508000000000000e-24	1.508000000000000e-24	1.508000000000000e-24
1.654000000000000e+0	1.529000000000000e-24	1.529000000000000e-24	1.529000000000000e-24
1.646000000000000e+0	1.550000000000000e-24	1.550000000000000e-24	1.550000000000000e-24
1.638000000000000e+0	3.341000000000000e-24	3.341000000000000e-24	3.341000000000000e-24
1.630000000000000e+0	1.592000000000000e-24	1.592000000000000e-24	1.592000000000000e-24
1.621000000000000e+0	1.614000000000000e-24	1.614000000000000e-24	1.614000000000000e-24
1.613000000000000e+0	2.765000000000000e-24	2.765000000000000e-24	2.765000000000000e-24
1.605000000000000e+0	1.658000000000000e-24	1.658000000000000e-24	1.658000000000000e-24
1.597000000000000e+0	1.680000000000000e-24	1.680000000000000e-24	1.680000000000000e-24
1.589000000000000e+0	2.525000000000000e-24	2.525000000000000e-24	2.525000000000000e-24
1.581000000000000e+0	1.726000000000000e-24	1.726000000000000e-24	1.726000000000000e-24
1.573000000000000e+0	2.367000000000000e-24	2.367000000000000e-24	2.367000000000000e-24
1.566000000000000e+0	1.773000000000000e-24	1.773000000000000e-24	1.773000000000000e-24
1.558000000000000e+0	2.274000000000000e-24	2.274000000000000e-24	2.274000000000000e-24
1.550000000000000e+0	1.822000000000000e-24	1.822000000000000e-24	1.822000000000000e-24
1.542000000000000e+0	2.223000000000000e-24	2.223000000000000e-24	2.223000000000000e-24
1.535000000000000e+0	2.173000000000000e-24	2.173000000000000e-24	2.173000000000000e-24
1.527000000000000e+0	2.142000000000000e-24	2.142000000000000e-24	2.142000000000000e-24
1.519000000000000e+0	2.126000000000000e-24	2.126000000000000e-24	2.126000000000000e-24
1.512000000000000e+0	2.266000000000000e-24	2.266000000000000e-24	2.266000000000000e-24
1.504000000000000e+0	2.103000000000000e-24	2.103000000000000e-24	2.103000000000000e-24
1.497000000000000e+0	2.123000000000000e-24	2.123000000000000e-24	2.123000000000000e-24
1.489000000000000e+0	2.027000000000000e-24	2.027000000000000e-24	2.027000000000000e-24
1.482000000000000e+0	2.054000000000000e-24	2.054000000000000e-24	2.054000000000000e-24
1.474000000000000e+0	2.082000000000000e-24	2.082000000000000e-24	2.082000000000000e-24
1.467000000000000e+0	2.110000000000000e-24	2.110000000000000e-24	2.110000000000000e-24
1.460000000000000e+0	4.170000000000001e-24	4.170000000000001e-24	4.170000000000001e-24
1.453000000000000e+0	2.718000000000000e-24	2.718000000000000e-24	2.718000000000000e-24
1.445000000000000e+0	2.343000000000000e-24	2.343000000000000e-24	2.343000000000000e-24
1.438000000000000e+0	2.264000000000000e-24	2.264000000000000e-24	2.264000000000000e-24
1.431000000000000e+0	2.265000000000000e-24	2.265000000000000e-24	2.265000000000000e-24
1.424000000000000e+0	2.287000000000000e-24	2.287000000000000e-24	2.287000000000000e-24
1.417000000000000e+0	2.315000000000000e-24	2.315000000000000e-24	2.315000000000000e-24
1.410000000000000e+0	2.345000000000000e-24	2.345000000000000e-24	2.345000000000000e-24
1.403000000000000e+0	2.376000000000000e-24	2.376000000000000e-24	2.376000000000000e-24
1.396000000000000e+0	2.408000000000000e-24	2.408000000000000e-24	2.408000000000000e-24
1.389000000000000e+0	2.440000000000000e-24	2.440000000000000e-24	2.440000000000000e-24
1.382000000000000e+0	2.472000000000000e-24	2.472000000000000e-24	2.472000000000000e-24
1.375000000000000e+0	2.505000000000000e-24	2.505000000000000e-24	2.505000000000000e-24
1.368000000000000e+0	2.538000000000000e-24	2.538000000000000e-24	2.538000000000000e-24
1.361000000000000e+0	2.571000000000000e-24	2.571000000000000e-24	2.571000000000000e-24
1.354000000000000e+0	2.605000000000000e-24	2.605000000000000e-24	2.605000000000000e-24
1.348000000000000e+0	2.640000000000000e-24	2.640000000000000e-24	2.640000000000000e-24
1.341000000000000e+0	2.674000000000000e-24	2.674000000000000e-24	2.674000000000000e-24
1.334000000000000e+0	2.710000000000000e-24	2.710000000000000e-24	2.710000000000000e-24
1.328000000000000e+0	2.745000000000000e-24	2.745000000000000e-24	2.745000000000000e-24
1.321000000000000e+0	2.781000000000000e-24	2.781000000000000e-24	2.781000000000000e-24
1.314000000000000e+0	2.818000000000000e-24	2.818000000000000e-24	2.818000000000000e-24
1.308000000000000e+0	2.855000000000000e-24	2.855000000000000e-24	2.855000000000000e-24
1.301000000000000e+0	2.892000000000000e-24	2.892000000000000e-24	2.892000000000000e-24
1.295000000000000e+0	2.930000000000000e-24	2.930000000000000e-24	2.930000000000000e-24
1.288000000000000e+0	2.969000000000000e-24	2.969000000000000e-24	2.969000000000000e-24
1.282000000000000e+0	1.517000000000000e-22	1.517000000000000e-22	1.517000000000000e-22
1.275000000000000e+0	3.047000000000000e-24	3.047000000000000e-24	3.047000000000000e-24
1.269000000000000e+0	3.086000000000000e-24	3.086000000000000e-24	3.086000000000000e-24
1.263000000000000e+0	3.127000000000000e-24	3.127000000000000e-24	3.127000000000000e-24
1.257000000000000e+0	3.168000000000000e-24	3.168000000000000e-24	3.168000000000000e-24
1.250000000000000e+0	3.209000000000000e-24	3.209000000000000e-24	3.209000000000000e-24
1.244000000000000e+0	3.251000000000000e-24	3.251000000000000e-24	3.251000000000000e-24
1.238000000000000e+0	3.293000000000000e-24	3.293000000000000e-24	3.293000000000000e-24
1.232000000000000e+0	3.336000000000000e-24	3.336000000000000e-24	3.336000000000000e-24
1.225000000000000e+0	3.379000000000000e-24	3.379000000000000e-24	3.379000000000000e-24
1.219000000000000e+0	3.423000000000000e-24	3.423000000000000e-24	3.423000000000000e-24
1.213000000000000e+0	3.467000000000000e-24	3.467000000000000e-24	3.467000000000000e-24
1.207000000000000e+0	3.512000000000000e-24	3.512000000000000e-24	3.512000000000000e-24
1.201000000000000e+0	3.558000000000000e-24	3.558000000000000e-24	3.558000000000000e-24
1.195000000000000e+0	3.604000000000000e-24	3.604000000000000e-24	3.604000000000000e-24
1.189000000000000e+0	3.650000000000001e-24	3.650000000000001e-24	3.650000000000001e-24
1.183000000000000e+0	3.697000000000000e-24	3.697000000000000e-24	3.697000000000000e-24
1.177000000000000e+0	3.745000000000000e-24	3.745000000000000e-24	3.745000000000000e-24
1.172000000000000e+0	3.794000000000000e-24	3.794000000000000e-24	3.794000000000000e-24
1.166000000000000e+0	3.842000000000000e-24	3.842000000000000e-24	3.842000000000000e-24
1.160000000000000e+0	3.892000000000000e-24	3.892000000000000e-24	3.892000000000000e-24
1.154000000000000e+0	3.942000000000000e-24	3.942000000000000e-24	3.942000000000000e-24
1.148000000000000e+0	4.007000000000000e-24	4.007000000000000e-24	4.007000000000000e-24
1.143000000000000e+0	4.044000000000001e-24	4.044000000000001e-24	4.044000000000001e-24
1.137000000000000e+0	4.096000000000000e-24	4.096000000000000e-24	4.096000000000000e-24
1.131000000000000e+0	4.149000000000000e-24	4.149000000000000e-24	4.149000000000000e-24
1.126000000000000e+0	4.202000000000000e-24	4.202000000000000e-24	4.202000000000000e-24
1.120000000000000e+0	4.256000000000000e-24	4.256000000000000e-24	4.256000000000000e-24
1.114000000000000e+0	4.311000000000000e-24	4.311000000000000e-24	4.311000000000000e-24
1.109000000000000e+0	4.366000000000000e-24	4.366000000000000e-24	4.366000000000000e-24
1.103000000000000e+0	4.422000000000001e-24	4.422000000000001e-24	4.422000000000001e-24
1.098000000000000e+0	4.478000000000000e-24	4.478000000000000e-24	4.478000000000000e-24
1.092000000000000e+0	8.152000000000000e-23	8.152000000000000e-23	8.152000000000000e-23
1.087000000000000e+0	4.594000000000000e-24	4.594000000000000e-24	4.594000000000000e-24
1.082000000000000e+0	4.652000000000000e-24	4.652000000000000e-24	4.652000000000000e-24
1.076000000000000e+0	4.712000000000000e-24	4.712000000000000e-24	4.712000000000000e-24
1.071000000000000e+0	4.806000000000000e-24	4.806000000000000e-24	4.806000000000000e-24
1.065000000000000e+0	4.833000000000000e-24	4.833000000000000e-24	4.833000000000000e-24
1.060000000000000e+0	4.894000000000000e-24	4.894000000000000e-24	4.894000000000000e-24
1.055000000000000e+0	4.957000000000000e-24	4.957000000000000e-24	4.957000000000000e-24
1.050000000000000e+0	5.020000000000000e-24	5.020000000000000e-24	5.020000000000000e-24
1.044000000000000e+0	5.084000000000001e-24	5.084000000000001e-24	5.084000000000001e-24
1.039000000000000e+0	5.149000000000001e-24	5.149000000000001e-24	5.149000000000001e-24
1.034000000000000e+0	5.214000000000001e-24	5.214000000000001e-24	5.214000000000001e-24
1.029000000000000e+0	5.280000000000000e-24	5.280000000000000e-24	5.280000000000000e-24
1.024000000000000e+0	5.348000000000001e-24	5.348000000000001e-24	5.348000000000001e-24
1.019000000000000e+0	5.416000000000000e-24	5.416000000000000e-24	5.416000000000000e-24
1.013000000000000e+0	5.484000000000000e-24	5.484000000000000e-24	5.484000000000000e-24
1.008000000000000e+0	5.554000000000000e-24	5.554000000000000e-24	5.554000000000000e-24
1.003000000000000e+0	4.714999999999999e-23	4.714999999999999e-23	4.714999999999999e-23
9.984000000000000e-1	5.696000000000000e-24	5.696000000000000e-24	5.696000000000000e-24
9.934000000000000e-1	5.768000000000000e-24	5.768000000000000e-24	5.768000000000000e-24
9.885000000000000e-1	5.841000000000000e-24	5.841000000000000e-24	5.841000000000000e-24
9.835000000000000e-1	5.922000000000000e-24	5.922000000000000e-24	5.922000000000000e-24
9.786000000000000e-1	5.990000000000001e-24	5.990000000000001e-24	5.990000000000001e-24
9.737000000000000e-1	6.066000000000000e-24	6.066000000000000e-24	6.066000000000000e-24
9.689000000000000e-1	6.143000000000000e-24	6.143000000000000e-24	6.143000000000000e-24
9.641000000000000e-1	6.221000000000000e-24	6.221000000000000e-24	6.221000000000000e-24
9.592000000000000e-1	6.300000000000000e-24	6.300000000000000e-24	6.300000000000000e-24
9.545000000000000e-1	3.126000000000000e-23	3.126000000000000e-23	3.126000000000000e-23
9.497000000000000e-1	6.461000000000001e-24	6.461000000000001e-24	6.461000000000001e-24
9.450000000000000e-1	6.542000000000001e-24	6.542000000000001e-24	6.542000000000001e-24
