VAR1	nFn/Hb=1448.8	nFn	VAR4	VAR5	VAR6	VAR7	VAR8
9.170000000000000e+0	1.920000000000000e-10	2.770000000000000e-7	2.770000000000000e-7	1.003000000000000e-14			
9.250000000000000e+0	3.410000000000000e-11	4.930000000000000e-8	4.930000000000000e-8	0.0000000000000000			
9.320000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
9.400000000000000e+0	1.380000000000000e-9	2.000000000000000e-6	2.000000000000000e-6	8.452000000000000e-14			
9.470000000000000e+0	6.560000000000000e-11	9.480000000000000e-8	9.480000000000000e-8	0.0000000000000000			
9.550000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
9.620000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
9.700000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
9.780000000000000e+0	6.320000000000000e-11	9.140000000000000e-8	9.140000000000000e-8	0.0000000000000000			
9.860000000000000e+0	0.0000000000000000	0.0000000000000000	0.0000000000000000	3.471000000000000e-14			
9.940000000000000e+0	4.570000000000000e-11	6.599999999999999e-8	6.599999999999999e-8	0.0000000000000000			
1.000000000000000e+1	1.040000000000000e-10	1.500000000000000e-7	1.500000000000000e-7	3.280000000000000e-15			
1.010000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.710000000000000e-13			
1.020000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.030000000000000e+1	5.989999999999999e-11	8.660000000000000e-8	8.660000000000000e-8	0.0000000000000000			
1.030000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.040000000000000e+1	1.160000000000000e-11	1.670000000000000e-8	1.670000000000000e-8	0.0000000000000000			
1.050000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.060000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.070000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.080000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.080000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	3.119000000000000e-15			
1.090000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.100000000000000e+1	6.070000000000000e-10	8.770000000000000e-7	8.770000000000000e-7	4.919000000000000e-14			
1.110000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.120000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.130000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.140000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.150000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.160000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.170000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.170000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.180000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	4.149000000000000e-14			
1.190000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.200000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.210000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.220000000000000e+1	1.100000000000000e-10	1.590000000000000e-7	1.590000000000000e-7	0.0000000000000000			
1.230000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.240000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.250000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.260000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.270000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.280000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.290000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.300000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.310000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.320000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.330000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.350000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.360000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.370000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.380000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.390000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.400000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.410000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.420000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.430000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.450000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.460000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.470000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.480000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.490000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.500000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.520000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.530000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.540000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.550000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.570000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.580000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.590000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.600000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.620000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.630000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.640000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.660000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.670000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.680000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.700000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.710000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.720000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.740000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.750000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.760000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.780000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.790000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.810000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.820000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.840000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.850000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.870000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.880000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.900000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.910000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.930000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.940000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.960000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.970000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
1.990000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.010000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.020000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.040000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.050000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.070000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.090000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.100000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.120000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.140000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.150000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.170000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.190000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.210000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.220000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.240000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.260000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.280000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.300000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.310000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.330000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.350000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.370000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.390000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.410000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.430000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.450000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.470000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.490000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.510000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.530000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.550000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.570000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.590000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.610000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.630000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.650000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.670000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.690000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.720000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.740000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.760000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.780000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.800000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.830000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.850000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.870000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.890000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.920000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.940000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.960000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
2.990000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.010000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.040000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.060000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.080000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.110000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.130000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.160000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.180000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.210000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.240000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.260000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.290000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.310000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.340000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.370000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.390000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.420000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.450000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.480000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.500000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.530000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.560000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.590000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
3.620000000000000e+1	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000			
