  20190923 # magic number
########################################################################
#
# Ionization potentials of all ions of all natural elements.
#
# Description of the columns:
#
# column 1 : element number (H = 1, He = 2, etc.)
# column 2 : charge before ionization (neutral = 0, etc)
# column 3 : ionization potential in cm^-1
# column 4 : uncertainty in ionization potential in cm^-1; 0, if unknown
# column 5 : literature reference, see bottom of file
# column 6 : spectrum of the ion before ionization
# column 7 : configuration of the ion after ionization
#
########################################################################
#
# PUB     Refcode: L2987 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=2987&comment_code=&amp;element=Cu&amp;spectr_charge=3&amp;ref=2987&amp;type=E
# PUBCON    Title: The Third Spectrum of Copper (Cu III)
# PUBCON  Authors: A. G. Shenstone
# PUBCON  Journal: J. Res. Natl. Bur. Stand. (U.S.), Sect. A 79, 497–521 (1975)
# PUBCON      DOI: https://doi.org/10.6028/jres.079A.014
#
# PUB     Refcode: L3138 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3138&comment_code=&amp;element=Tl&amp;spectr_charge=3&amp;ref=3138&amp;type=E
# PUBCON    Title: Extensions in the Spark Spectra of Tl III and Pb IV
# PUBCON  Authors: F. Gutmann and A. M. Crooker
# PUBCON  Journal: Can. J. Phys. 51, 1823–1830 (1973)
# PUBCON      DOI: https://doi.org/10.1139/p73-242
#
# PUB     Refcode: L3272 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3272&comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=E
# PUBCON    Title: An Extension of the Thallium II Spectrum
# PUBCON  Authors: C. B. Ellis and R. A. Sawyer
# PUBCON  Journal: Phys. Rev. 49, 145–150 (1936)
# PUBCON      DOI: https://doi.org/10.1103/PhysRev.49.145
#
# PUB     Refcode: L3331 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3331&comment_code=&amp;element=Bi&amp;spectr_charge=3&amp;ref=3331&amp;type=E
# PUBCON    Title: Spark Spectra of Bismuth, Bi III and Bi II
# PUBCON  Authors: M. F. Crawford and A. B. McLay
# PUBCON  Journal: Proc. R. Soc. London, Ser. A 143, 540–557 (1934)
# PUBCON      DOI: https://doi.org/10.1098/rspa.1934.0019
#
# PUB     Refcode: L3420 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3420&comment_code=&amp;element=La&amp;spectr_charge=3&amp;ref=3420&amp;type=E
# PUBCON    Title: Ionization Energies of Doubly and Triply Ionized Rare Earths
# PUBCON  Authors: J. Sugar and J. Reader
# PUBCON  Journal: J. Chem. Phys. 59, 2083–2089 (1973)
# PUBCON      DOI: https://doi.org/10.1063/1.1680295
#
# PUB     Refcode: L3465c99 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3465&comment_code=c99&amp;element=Rb&amp;spectr_charge=10&amp;ref=3465&amp;type=E
# PUBCON    Title: Atomic Energy Levels as Derived from the Analysis of Optical Spectra – Chromium through Niobium
# PUBCON  Authors: C. E. Moore
# PUBCON  Journal: in <i>Nat. Stand. Ref. Data Ser., NSRDS-NBS 35, Vol. II (Reprint of NBS Circ. 467, Vol. II, 1952)</i>, 230 pp. (Nat. Bur. Stand., U.S., 1971)
# PUBCON      DOI: https://doi.org/10.6028/NBS.NSRDS.35v2
# PUBCON  Comment: Uncertainty has been estimated by A. Kramida (unpublished, 2011) based on comparisons along the isoelectronic sequence.      
#
# PUB     Refcode: L3466 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3466&comment_code=&amp;element=Nb&amp;spectr_charge=2&amp;ref=3466&amp;type=E
# PUBCON    Title: Atomic Energy Levels as Derived from the Analysis of Optical Spectra – Molybdenum through Lanthanum and Hafnium through Actinium
# PUBCON  Authors: C. E. Moore
# PUBCON  Journal: in <i>Nat. Stand. Ref. Data Ser. 35, Vol. III (Reprint of NBS Circ. 467, Vol. III, 1958)</i>, 245 pp. (Nat. Bur. Stand., U.S., 1971)
# PUBCON      DOI: https://doi.org/10.6028/NBS.NSRDS.35v3
#
# PUB     Refcode: L3466c99 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3466&comment_code=c99&amp;element=Sn&amp;spectr_charge=4&amp;ref=3466&amp;type=E
# PUBCON Crossref: L3466
# PUBCON  Comment: Uncertainty has been estimated by A. Kramida (unpublished, 2011) based on comparisons along the isoelectronic sequence.      
#
# PUB     Refcode: L3488 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3488&comment_code=&amp;element=Po&amp;spectr_charge=1&amp;ref=3488&amp;type=E
# PUBCON    Title: Spectra of ^{208}Po and the Hyperfine Structure of ^{209}Po
# PUBCON  Authors: G. W. Charles
# PUBCON  Journal: J. Opt. Soc. Am. 56, 1292–1297 (1966)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.56.001292
#
# PUB     Refcode: L351 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=351&comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=E
# PUBCON    Title: Analysis of the Spectrum of Neutral Atomic Bromine (Br I)
# PUBCON  Authors: J. L. Tech
# PUBCON  Journal: J. Res. Natl. Bur. Stand. (U.S.), Sect. A 67, 505–554 (1963)
# PUBCON      DOI: https://doi.org/10.6028/jres.067A.051
#
# PUB     Refcode: L353 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=353&comment_code=&amp;element=Kr&amp;spectr_charge=2&amp;ref=353&amp;type=E
# PUBCON    Title: Revised and Extended Analysis of Singly Ionized Krypton, Kr II
# PUBCON  Authors: L. Minnhagen, H. Strihed and B. Petersson
# PUBCON  Journal: Ark. Fys. (Stockholm) 39(34), 471–493 (1969)
#
# PUB     Refcode: L3539 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3539&comment_code=&amp;element=Pt&amp;spectr_charge=2&amp;ref=3539&amp;type=E
# PUBCON    Title: The First Spark Spectrum of Platinum
# PUBCON  Authors: A. G. Shenstone
# PUBCON  Journal: Philos. Trans. R. Soc. London, Ser. A 237, 453–470 (1938)
# PUBCON      DOI: https://doi.org/10.1098/rsta.1938.0013
#
# PUB     Refcode: L3540 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3540&comment_code=&amp;element=Cd&amp;spectr_charge=2&amp;ref=3540&amp;type=E
# PUBCON    Title: Cadmium Spectra
# PUBCON  Authors: A. G. Shenstone and J. T. Pittenger
# PUBCON  Journal: J. Opt. Soc. Am. 39, 219–225 (1949)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.39.000219
#
# PUB     Refcode: L3546 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3546&comment_code=&amp;element=Te&amp;spectr_charge=2&amp;ref=3546&amp;type=E
# PUBCON    Title: On the Spectrum of Ionized Tellurium, Te II
# PUBCON  Authors: M. B. Handrup and J. E. Mack
# PUBCON  Journal: Physica (Utrecht) 30, 1245–1275 (1964)
# PUBCON      DOI: https://doi.org/10.1016/0031-8914(64)90081-3
#
# PUB     Refcode: L3565 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3565&comment_code=&amp;element=Al&amp;spectr_charge=5&amp;ref=3565&amp;type=E
# PUBCON    Title: The 2p^{4}, 4f, 5f, and 5g Configurations of Quadruply Ionized Aluminum Al V
# PUBCON  Authors: W.-Ü L. Brillet and M.-C. Artru
# PUBCON  Journal: J. Opt. Soc. Am. 65, 1399–1403 (1975)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.65.001399
#
# PUB     Refcode: L3577 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3577&comment_code=&amp;element=Pb&amp;spectr_charge=5&amp;ref=3577&amp;type=E
# PUBCON    Title: New Energy Levels in Au II, Hg III, Tl IV, Pb V and Bi VI
# PUBCON  Authors: J. E. Mack and M. Fromer
# PUBCON  Journal: Phys. Rev. 48, 357–366 (1935)
# PUBCON      DOI: https://doi.org/10.1103/PhysRev.48.357
#
# PUB     Refcode: L3593 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3593&comment_code=&amp;element=Ti&amp;spectr_charge=3&amp;ref=3593&amp;type=E
# PUBCON    Title: The Spectrum of Doubly Ionized Titanium, Ti III
# PUBCON  Authors: B. Edlén and J. W. Swensson
# PUBCON  Journal: Phys. Scr. 12, 21–32 (1975)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/12/1-2/002
#
# PUB     Refcode: L3620c96 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3620&comment_code=c96&amp;element=Li&amp;spectr_charge=3&amp;ref=3620&amp;type=E
# PUBCON    Title: Energy Levels of One-Electron Atoms
# PUBCON  Authors: G. W. Erickson
# PUBCON  Journal: J. Phys. Chem. Ref. Data 6, 831–869 (1977)
# PUBCON      DOI: https://doi.org/10.1063/1.555557
# PUBCON  Comment: The energy values reported in this paper have been adjusted by scaling to the CODATA 2006 values of fundamental constants as given by Mohr et al. 2008 (full reference: L12548).      
#
# PUB     Refcode: L3620c97 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3620&comment_code=c97&amp;element=Be&amp;spectr_charge=4&amp;ref=3620&amp;type=E
# PUBCON    Title: Energy Levels of One-Electron Atoms
# PUBCON  Authors: G. W. Erickson
# PUBCON  Journal: J. Phys. Chem. Ref. Data 6, 831–869 (1977)
# PUBCON      DOI: https://doi.org/10.1063/1.555557
# PUBCON  Comment: The energy values reported in this paper for the isotope <sup>9</sup>Be have been adjusted by scaling to the CODATA 2006 values of fundamental constants as given by Kramida et al. 2008 .      
#
# PUB     Refcode: L3646 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3646&comment_code=&amp;element=Mo&amp;spectr_charge=8&amp;ref=3646&amp;type=E
# PUBCON    Title: Observation and Classifications of 4p-5d, 6d and 4p-6s, 7s Transitions in Mo VIII
# PUBCON  Authors: M. S. Z. Chaghtai, S. P. Singh and S. Khatoon
# PUBCON  Journal: J. Phys. B 8, 1831–1837 (1975)
# PUBCON      DOI: https://doi.org/10.1088/0022-3700/8/11/019
#
# PUB     Refcode: L3654 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3654&comment_code=&amp;element=Yb&amp;spectr_charge=3&amp;ref=3654&amp;type=E
# PUBCON    Title: Wavelengths, Classifications, and Ionization Energies in the Isoelectronic Sequences from Yb II and Yb III through Bi XV and Bi XVI
# PUBCON  Authors: V. Kaufman and J. Sugar
# PUBCON  Journal: J. Opt. Soc. Am. 66, 1019–1025 (1976)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.66.001019
#
# PUB     Refcode: L3667 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3667&comment_code=&amp;element=Ba&amp;spectr_charge=3&amp;ref=3667&amp;type=E
# PUBCON    Title: The Spectrum of Doubly Ionized Barium, Ba III
# PUBCON  Authors: P. Hellentin
# PUBCON  Journal: Phys. Scr. 13, 155–165 (1976)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/13/3/004
#
# PUB     Refcode: L369 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=369&comment_code=&amp;element=F&amp;spectr_charge=2&amp;ref=369&amp;type=E
# PUBCON    Title: Spectrum and Term System of Singly Ionized Fluorine, F II
# PUBCON  Authors: H. P. Palenius
# PUBCON  Journal: Ark. Fys. (Stockholm) 39, 15–64 (1969)
#
# PUB     Refcode: L3694 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3694&comment_code=&amp;element=W&amp;spectr_charge=7&amp;ref=3694&amp;type=E
# PUBCON    Title: Seventh Spectrum of Tungsten W VII; Resonance Lines of Hf V
# PUBCON  Authors: J. Sugar and V. Kaufman
# PUBCON  Journal: Phys. Rev. A 12, 994–1012 (1975)
# PUBCON      DOI: https://doi.org/10.1103/PhysRevA.12.994
#
# PUB     Refcode: L3749 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3749&comment_code=&amp;element=La&amp;spectr_charge=5&amp;ref=3749&amp;type=E
# PUBCON    Title: Resonance Lines and Energy Levels of Cs III, Ba IV, and La V
# PUBCON  Authors: G. L. Epstein and J. Reader
# PUBCON  Journal: J. Opt. Soc. Am. 66, 590–598 (1976)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.66.000590
#
# PUB     Refcode: L3760 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3760&comment_code=&amp;element=O&amp;spectr_charge=1&amp;ref=3760&amp;type=E
# PUBCON    Title: Selected Tables of Atomic Spectra, Atomic Energy Levels and Multiplet Tables – O I
# PUBCON  Authors: C. E. Moore
# PUBCON  Journal: in <i>Nat. Stand. Ref. Data Ser., NSRDS-NBS 3 (Sect. 7)</i>, 33 pp. (Nat. Bur. Stand., U.S., 1976)
# PUBCON      DOI: https://doi.org/10.6028/NBS.NSRDS.3sec7
#
# PUB     Refcode: L3917 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3917&comment_code=&amp;element=V&amp;spectr_charge=5&amp;ref=3917&amp;type=E
# PUBCON    Title: Analysis of 4-Ionized Vanadium (V V)
# PUBCON  Authors: C. H. H. Van Deurzen
# PUBCON  Journal: J. Opt. Soc. Am. 67</b>, 476–480 (1977); Erratum:  <b>67, 1135 (1977)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.67.000476
#
# PUB     Refcode: L3934 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3934&comment_code=&amp;element=Si&amp;spectr_charge=5&amp;ref=3934&amp;type=E
# PUBCON    Title: Extension of the Analysis of Quadruply Ionized Silicon Si V
# PUBCON  Authors: W.-Ü L. Brillet and M. C. Artru
# PUBCON  Journal: Phys. Scr. 14, 285–289 (1976)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/14/6/008
#
# PUB     Refcode: L3935 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3935&comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3935&amp;type=E
# PUBCON    Title: Absorption Spectrum of Ge I Between 1500 and 1900 Å
# PUBCON  Authors: C. M. Brown, S. G. Tilford and M. L. Ginter
# PUBCON  Journal: J. Opt. Soc. Am. 67, 584–606 (1977)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.67.000584
#
# PUB     Refcode: L3936 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3936&comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=E
# PUBCON    Title: Absorption Spectrum of Sn I Between 1580 and 2040 Å
# PUBCON  Authors: C. M. Brown, S. G. Tilford and M. L. Ginter
# PUBCON  Journal: J. Opt. Soc. Am. 67, 607–622 (1977)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.67.000607
#
# PUB     Refcode: L3974 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=3974&comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=3974&amp;type=E
# PUBCON    Title: Atomic Energy Levels – The Rare-Earth Elements
# PUBCON  Authors: W. C. Martin, R. Zalubas and L. Hagan
# PUBCON  Journal: in <i>Nat. Stand. Ref. Data Ser., NSRDS-NBS 60</i>, 422 pp. (Nat. Bur. Stand., U.S., 1978)
# PUBCON      DOI: https://doi.org/10.6028/NBS.NSRDS.60
#
# PUB     Refcode: L4095 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4095&comment_code=&amp;element=Pr&amp;spectr_charge=5&amp;ref=4095&amp;type=E
# PUBCON    Title: Ionization Energies of Quadruply Ionized Rare Earths
# PUBCON  Authors: J. Sugar
# PUBCON  Journal: J. Opt. Soc. Am. 65, 1366–1367 (1975)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.65.001366
#
# PUB     Refcode: L4168 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4168&comment_code=&amp;element=Se&amp;spectr_charge=1&amp;ref=4168&amp;type=E
# PUBCON    Title: New Measurements of the Se I Resonance Lines
# PUBCON  Authors: B. Lindgren and H. P. Palenius
# PUBCON  Journal: Sol. Phys. 53, 347–352 (1977)
# PUBCON      DOI: https://doi.org/10.1007/BF00160277
#
# PUB     Refcode: L4277 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4277&comment_code=&amp;element=Ce&amp;spectr_charge=1&amp;ref=4277&amp;type=E
# PUBCON    Title: First Ionization Potentials of Lanthanides by Laser Spectroscopy
# PUBCON  Authors: E. F. Worden, R. W. Solarz, J. A. Paisner and J. G. Conway
# PUBCON  Journal: J. Opt. Soc. Am. 68, 52–61 (1978)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.68.000052
#
# PUB     Refcode: L4300 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4300&comment_code=&amp;element=Se&amp;spectr_charge=6&amp;ref=4300&amp;type=E
# PUBCON    Title: The Sixth Spectrum of Selenium: Se VI
# PUBCON  Authors: Y. N. Joshi and Th. A. M. van Kleef
# PUBCON  Journal: Physica B+C 94, 270–274 (1978)
# PUBCON      DOI: https://doi.org/10.1016/0378-4363(78)90152-3
#
# PUB     Refcode: L4311 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4311&comment_code=&amp;element=Rb&amp;spectr_charge=3&amp;ref=4311&amp;type=E
# PUBCON    Title: An Extended Analysis of the Spectrum of Trebly Ionized Strontium
# PUBCON  Authors: W. Persson
# PUBCON  Journal: Phys. Scr. 17, 387–410 (1978)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/17/4/001
#
# PUB     Refcode: L4316c99 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4316&comment_code=c99&amp;element=In&amp;spectr_charge=5&amp;ref=4316&amp;type=E
# PUBCON    Title: Levels in the 4d^{8}6s and 4d^{8}5d Configurations of the Fifth Spectrum of Indium: In V
# PUBCON  Authors: R. P. Srivastava, Y. N. Joshi and Th. A. M. van Kleef
# PUBCON  Journal: Can. J. Phys. 56, 744–752 (1978)
# PUBCON      DOI: https://doi.org/10.1139/p78-098
# PUBCON  Comment: Uncertainty has been estimated by A. Kramida (unpublished, 2011) based on comparisons along the isoelectronic sequence.      
#
# PUB     Refcode: L4327 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4327&comment_code=&amp;element=In&amp;spectr_charge=3&amp;ref=4327&amp;type=E
# PUBCON    Title: Spectrum of Doubly Ionised Indium
# PUBCON  Authors: K. S. Bhatia
# PUBCON  Journal: J. Phys. B 11, 2421–2434 (1978)
# PUBCON      DOI: https://doi.org/10.1088/0022-3700/11/14/007
#
# PUB     Refcode: L4344 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4344&comment_code=&amp;element=Ar&amp;spectr_charge=8&amp;ref=4344&amp;type=E
# PUBCON    Title: The Transitions 3s-3p and 3p-3d, and the Ionization Energy in the Na I Iso-Electronic Sequence
# PUBCON  Authors: B. Edlén
# PUBCON  Journal: Phys. Scr. 17, 565–574 (1978)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/17/6/005
#
# PUB     Refcode: L457 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=457&comment_code=&amp;element=Mn&amp;spectr_charge=3&amp;ref=457&amp;type=E
# PUBCON    Title: Analisis del Espectro de Manganeso Doblemente Ionizado (Mn III)
# PUBCON  Authors: O. Garcia-Riquelme
# PUBCON  Journal: Opt. Pura Apl. 1, 53–72 (1968) (Span.)
#
# PUB     Refcode: L4577 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4577&comment_code=&amp;element=Mo&amp;spectr_charge=9&amp;ref=4577&amp;type=E
# PUBCON    Title: The 4p-5d, 6d and 4p-6s, 7s Transitions of Mo IX
# PUBCON  Authors: S. Khatoon, M. S. Z. Chaghtai and K. Rahimullah
# PUBCON  Journal: Phys. Scr. 19, 22–24 (1979)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/19/1/005
#
# PUB     Refcode: L4593 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4593&comment_code=&amp;element=Mo&amp;spectr_charge=14&amp;ref=4593&amp;type=E
# PUBCON    Title: Spectrum and Energy Levels of Thirteen-Times Ionized Molybdenum (Mo XIV)
# PUBCON  Authors: J. Reader, G. Luther and N. Acquista
# PUBCON  Journal: J. Opt. Soc. Am. 69, 144–149 (1979)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.69.000144
#
# PUB     Refcode: L4594 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4594&comment_code=&amp;element=Zr&amp;spectr_charge=5&amp;ref=4594&amp;type=E
# PUBCON    Title: Spectrum and Energy Levels of Four-Times Ionized Zirconium (Zr V)
# PUBCON  Authors: J. Reader and N. Acquista
# PUBCON  Journal: J. Opt. Soc. Am. 69, 239–253 (1979)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.69.000239
#
# PUB     Refcode: L4597 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4597&comment_code=&amp;element=W&amp;spectr_charge=6&amp;ref=4597&amp;type=E
# PUBCON    Title: Identification of 5g and 6g Terms and Revised Ionization Energies in the Yb II 4f^{14}nl Isoelectronic Sequence
# PUBCON  Authors: J. Sugar and V. Kaufman
# PUBCON  Journal: J. Opt. Soc. Am. 69, 141–143 (1979)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.69.000141
#
# PUB     Refcode: L4660 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4660&comment_code=&amp;element=Xe&amp;spectr_charge=3&amp;ref=4660&amp;type=E
# PUBCON    Title: 5s^{2}5p^{3}(^{4}S)nl Levels of Xe III
# PUBCON  Authors: M. Gallardo, C. A. Massone, A. A. Tagliaferri, M. Garavaglia and W. Persson
# PUBCON  Journal: Phys. Scr. 19, 538–544 (1979)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/19/5-6/008
#
# PUB     Refcode: L4713 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4713&comment_code=&amp;element=O&amp;spectr_charge=6&amp;ref=4713&amp;type=E
# PUBCON    Title: Accurate Semi-Empirical Formulae for the Energy Structure of Li I-like Spectra
# PUBCON  Authors: B. Edlén
# PUBCON  Journal: Phys. Scr. 19, 255–266 (1979)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/19/3/007
#
# PUB     Refcode: L4714 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4714&comment_code=&amp;element=Al&amp;spectr_charge=3&amp;ref=4714&amp;type=E
# PUBCON    Title: Energy Levels of Aluminum, Al I through Al XIII
# PUBCON  Authors: W. C. Martin and R. Zalubas
# PUBCON  Journal: J. Phys. Chem. Ref. Data 8, 817–864 (1979)
# PUBCON      DOI: https://doi.org/10.1063/1.555608
#
# PUB     Refcode: L4740 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4740&comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=4740&amp;type=E
# PUBCON    Title: Spectra of the Alkali Metals in the Lead-Sulphide Region
# PUBCON  Authors: I. Johansson
# PUBCON  Journal: Ark. Fys. (Stockholm) 20, 135–145 (1961)
#
# PUB     Refcode: L4746 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4746&comment_code=&amp;element=V&amp;spectr_charge=3&amp;ref=4746&amp;type=E
# PUBCON    Title: Tercer Espectro del Vanadio (V III)
# PUBCON  Authors: L. Iglesias
# PUBCON  Journal: An. Fis. Quim., Ser. A 58, 191–222 (1962) (Sp.)
#
# PUB     Refcode: L4829 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4829&comment_code=&amp;element=N&amp;spectr_charge=5&amp;ref=4829&amp;type=E
# PUBCON    Title: The Spectrum of N V
# PUBCON  Authors: R. Hallin
# PUBCON  Journal: Ark. Fys. (Stockholm) 31(36), 511–526 (1966)
#
# PUB     Refcode: L4882 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4882&comment_code=&amp;element=S&amp;spectr_charge=6&amp;ref=4882&amp;type=E
# PUBCON    Title: The Spectrum and Term System of S VI
# PUBCON  Authors: I. Joelsson, P. O. Zetterberg and C. E. Magnusson
# PUBCON  Journal: Phys. Scr. 20, 145–150 (1979)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/20/2/004
#
# PUB     Refcode: L4899 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4899&comment_code=&amp;element=Y&amp;spectr_charge=11&amp;ref=4899&amp;type=E
# PUBCON    Title: Spectrum and Energy Levels of Ten-Times Ionized Yttrium (Y XI)
# PUBCON  Authors: J. Reader and N. Acquista
# PUBCON  Journal: J. Opt. Soc. Am. 69, 1285–1288 (1979)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.69.001285
#
# PUB     Refcode: L4917 on NIST
