190101   # magic number for this file 
#
# 19 07 27, Giulio Dell-Zanna found problem in splitting of 2 ^P_J collision strenghts.  Fixed by Fran Guzman.
#
# this file contains atomic data from
# >>refer He 1	cs	Bray, I., Burgess, A., Fursa, D.V., & Tully, J.A.,
# >>refercon 2000, A&AS, 146, 481-498
# for transitions from ground and n=2 levels, except that, since they include no data from 2 1P, we use the work of
# >>refer He 1	cs	Sawey, P.M.J., & Berrington, K.A. 1993, ADNDT 55, 81
#
# format is upper and lower index, for atom stacked in increasing energy level (except for the 2 3P levels, which are inverted, i.e. 3 -> 2 3P0, 4 -> 2 3P1, 5 -> 2 3P2),
# spectroscopic designation of lower and upper levels (n SL J),
# cs at following temperatures
3.75	4.00	4.25	4.50	4.75	5.0	5.25	5.5	5.75
# values of -1 are sentinels for "no value"...code will default to other method for these
# point for logT = 5.00 changed from 5.320e-2 to 5.392e-2 as per John Tully email, Feb 23, 01
3	28	2 3P 0	5 3G -1	6.781e-02	6.527e-02	6.381e-02	6.493e-02	6.706e-02	6.677e-02	6.223e-02	5.476e-02	4.674e-02	
3	29	2 3P 0	5 1G 4	6.860e-03	5.734e-03	4.619e-03	3.619e-03	2.732e-03	1.953e-03	1.312e-03	8.359e-04	5.108e-04	
3	30	2 3P 0	5 1P 1	1.384e-02	1.522e-02	1.527e-02	1.392e-02	1.168e-02	9.160e-03	6.784e-03	4.774e-03	3.207e-03	
# See communication from Keith Berrington above.
4	5	2 3P 1	2 3P 2	6.000E+00	6.000E+00	6.000E+00	6.000E+00	6.000E+00	6.000E+00	6.000E+00	6.000E+00	6.000E+00
4	6	2 3P 1	2 1P 1	1.230e+00	1.420e+00	1.502e+00	1.440e+00	1.267e+00	1.045e+00	8.213e-01	6.190e-01	4.487e-01	
4	7	2 3P 1	3 3S 1	1.953e+00	1.871e+00	1.943e+00	2.345e+00	3.309e+00	5.080e+00	7.773e+00	1.124e+01	1.516e+01	
4	8	2 3P 1	3 1S 0	2.252e-01	2.129e-01	1.874e-01	1.544e-01	1.194e-01	8.700e-02	6.010e-02	3.960e-02	2.505e-02	
4	9	2 3P 1	3 3P -1	4.317e+00	4.417e+00	4.663e+00	5.183e+00	6.050e+00	7.257e+00	8.667e+00	1.010e+01	1.142e+01	
4	10	2 3P 1	3 3D -1	3.343e+00	4.793e+00	7.243e+00	1.163e+01	1.959e+01	3.320e+01	5.367e+01	8.013e+01	1.103e+02	
4	11	2 3P 1	3 1D 2	4.443e-01	4.510e-01	4.343e-01	3.973e-01	3.440e-01	2.796e-01	2.113e-01	1.489e-01	9.883e-02	
4	12	2 3P 1	3 1P 1	2.671e-01	2.871e-01	2.799e-01	2.488e-01	2.046e-01	1.584e-01	1.170e-01	8.263e-02	5.580e-02	
4	13	2 3P 1	4 3S 1	7.307e-01	5.927e-01	5.043e-01	4.773e-01	5.290e-01	6.753e-01	9.167e-01	1.233e+00	1.599e+00	
