20190102 # magic number
# Give level energies in cm^-1 for each H-like ion.
# Each line gives n, l, S, J, energy.
# The last entry for each ion is the ionization potential.
# It is marked with negative quantum numbers. The ionization
# potential MUST be the last entry for a given element!
# It is used as a sentinel to switch to the next element.
#
# These data were calculated using the ATLL r123.
#
# hydrogen
 1 -1 -1 -1 0
 2 -1 -1 -1 36510000
 3 -1 -1 -1 43276000
 4 -1 -1 -1 45637400
 5 -1 -1 -1 46728800
 6 -1 -1 -1 47321200
 7 -1 -1 -1 47678260
 8 -1 -1 -1 47909950
 9 -1 -1 -1 48068760
10 -1 -1 -1 48182340
-1 -1 -1 -1 48666407
#
# titanium
 1 -1 -1 -1 0
 2 -1 -1 -1 40100000
 3 -1 -1 -1 47525000
 4 -1 -1 -1 50117100
 5 -1 -1 -1 51315200
 6 -1 -1 -1 51965500
 7 -1 -1 -1 52357400
 8 -1 -1 -1 52611720
 9 -1 -1 -1 52786030
10 -1 -1 -1 52910690
-1 -1 -1 -1 53441971
#
# vanadium
 1 -1 -1 -1 0
 2 -1 -1 -1 43860000
 3 -1 -1 -1 51977000
 4 -1 -1 -1 54811000
 5 -1 -1 -1 56120800
 6 -1 -1 -1 56831700
 7 -1 -1 -1 57260100
 8 -1 -1 -1 57538100
 9 -1 -1 -1 57728630
10 -1 -1 -1 57864890
-1 -1 -1 -1 58445583
#
# chromium
 1 -1 -1 -1 0
 2 -1 -1 -1 47780000
 3 -1 -1 -1 56633000
 4 -1 -1 -1 59720000
 5 -1 -1 -1 61146500
 6 -1 -1 -1 61920700
 7 -1 -1 -1 62387200
 8 -1 -1 -1 62689900
 9 -1 -1 -1 62897380
10 -1 -1 -1 63045760
-1 -1 -1 -1 63678060
#
# manganese
 1 -1 -1 -1 0
 2 -1 -1 -1 51890000
 3 -1 -1 -1 61494000
 4 -1 -1 -1 64845000
 5 -1 -1 -1 66393100
 6 -1 -1 -1 67233300
 7 -1 -1 -1 67739600
 8 -1 -1 -1 68068080
 9 -1 -1 -1 68293220
10 -1 -1 -1 68454240
-1 -1 -1 -1 69140350
#
# iron
 1 -1 -1 -1 0
 2 -1 -1 -1 56160000
 3 -1 -1 -1 66561000
 4 -1 -1 -1 70187000
 5 -1 -1 -1 71861600
 6 -1 -1 -1 72770500
 7 -1 -1 -1 73318200
 8 -1 -1 -1 73673500
 9 -1 -1 -1 73917070
10 -1 -1 -1 74091230
-1 -1 -1 -1 74833360
#
# cobalt
 1 -1 -1 -1 0
 2 -1 -1 -1 60610000
 3 -1 -1 -1 71834000
 4 -1 -1 -1 75746000
 5 -1 -1 -1 77553000
 6 -1 -1 -1 78533400
 7 -1 -1 -1 79124100
 8 -1 -1 -1 79507300
 9 -1 -1 -1 79769950
10 -1 -1 -1 79957780
-1 -1 -1 -1 80758120
#
# nickel
 1 -1 -1 -1 0
 2 -1 -1 -1 65240000
 3 -1 -1 -1 77315000
 4 -1 -1 -1 81524000
 5 -1 -1 -1 83468000
 6 -1 -1 -1 84522800
 7 -1 -1 -1 85158200
 8 -1 -1 -1 85570400
 9 -1 -1 -1 85852860
10 -1 -1 -1 86054880
-1 -1 -1 -1 86915620
#
# copper
 1 -1 -1 -1 0
 2 -1 -1 -1 70040000
 3 -1 -1 -1 83006000
 4 -1 -1 -1 87523000
 5 -1 -1 -1 89609000
 6 -1 -1 -1 90740000
 7 -1 -1 -1 91421700
 8 -1 -1 -1 91863900
 9 -1 -1 -1 92167000
10 -1 -1 -1 92383690
-1 -1 -1 -1 93307040
#
# zinc
 1 -1 -1 -1 0
 2 -1 -1 -1 75020000
 3 -1 -1 -1 88906000
 4 -1 -1 -1 93742000
 5 -1 -1 -1 95975000
 6 -1 -1 -1 97186100
 7 -1 -1 -1 97915700
 8 -1 -1 -1 98389000
 9 -1 -1 -1 98713300
10 -1 -1 -1 98945280
-1 -1 -1 -1 99933460

