 ================================================
       I  NZ  NE  ISLP  ILV        E(RYD)      NP
 ================================================
       1   3   2   100    1  -5.53159E+00      55
  2.223580E-01 1.038E+00
  2.349100E-01 9.270E-01
  2.481620E-01 8.277E-01
  2.621530E-01 7.391E-01
  2.769230E-01 6.599E-01
  2.925130E-01 5.892E-01
  3.089690E-01 5.260E-01
  3.263380E-01 4.696E-01
  3.446690E-01 4.193E-01
  3.640130E-01 3.743E-01
  3.844250E-01 3.341E-01
  4.059640E-01 2.982E-01
  4.286890E-01 2.662E-01
  4.526640E-01 2.376E-01
  4.779550E-01 2.121E-01
  5.046330E-01 1.893E-01
  5.327720E-01 1.689E-01
  5.624500E-01 1.508E-01
  5.937480E-01 1.346E-01
  6.267510E-01 1.201E-01
  6.615510E-01 1.071E-01
  6.982410E-01 9.561E-02
  7.369210E-01 8.531E-02
  7.776960E-01 7.611E-02
  8.206750E-01 6.791E-02
  8.659740E-01 6.058E-02
  9.137130E-01 5.405E-02
  9.640200E-01 4.821E-02
  1.017030E+00 4.301E-02
  1.072880E+00 3.836E-02
  1.131710E+00 3.422E-02
  1.193690E+00 3.052E-02
  1.258970E+00 2.722E-02
  1.327720E+00 2.428E-02
  1.400120E+00 2.165E-02
      10   3   2   100   10  -4.05690E-02      64
  3.042667E-02 4.761E+01
  3.230450E-02 4.025E+01
  4.052890E-02 2.545E+01
  4.280820E-02 2.274E+01
  4.521650E-02 2.031E+01
  4.776140E-02 1.815E+01
  5.045040E-02 1.621E+01
  5.329160E-02 1.448E+01
  5.629380E-02 1.294E+01
  5.946590E-02 1.156E+01
  6.281751E-02 1.032E+01
  6.635880E-02 9.223E+00
  7.010031E-02 8.239E+00
  7.405341E-02 7.360E+00
  7.822990E-02 6.574E+00
  8.264238E-02 5.873E+00
  8.730400E-02 5.246E+00
  9.222871E-02 4.686E+00
  9.743130E-02 4.185E+00
  1.029270E-01 3.738E+00
  1.087330E-01 3.339E+00
  1.148650E-01 2.983E+00
  1.213430E-01 2.664E+00
  1.281850E-01 2.379E+00
  1.354110E-01 2.125E+00
  1.430440E-01 1.898E+00
  1.511040E-01 1.695E+00
  1.596170E-01 1.514E+00
  1.686070E-01 1.352E+00
  1.781000E-01 1.207E+00
  1.881240E-01 1.078E+00
  1.987090E-01 9.627E-01
  2.098850E-01 8.597E-01
  2.216840E-01 7.676E-01
  2.341400E-01 6.854E-01
  2.472910E-01 6.120E-01
  2.611720E-01 5.465E-01
  2.758260E-01 4.879E-01
  2.912920E-01 4.356E-01
  3.076160E-01 3.889E-01
  3.248440E-01 3.472E-01
  3.430250E-01 3.100E-01
  3.622100E-01 2.767E-01
  3.824540E-01 2.470E-01
  4.038140E-01 2.205E-01
  4.263500E-01 1.968E-01
  4.501250E-01 1.757E-01
  4.752050E-01 1.568E-01
  5.016600E-01 1.400E-01
  5.295640E-01 1.249E-01
  5.589930E-01 1.115E-01
  5.900290E-01 9.948E-02
  6.227580E-01 8.878E-02
  6.572690E-01 7.922E-02
  6.936550E-01 7.069E-02
  7.320170E-01 6.308E-02
  7.724570E-01 5.628E-02
  8.150860E-01 5.022E-02
  8.600190E-01 4.480E-02
  9.073750E-01 3.997E-02
