SEQ='NE'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  61398233.7  NPRNT= 114
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
                                                                          5.984E+10   3.393E+11   4.754E+10   9.915E+10   9.108E+10   7.475E+10
                                                                          4.161E+12   2.213E+13   5.986E+13   5.489E+02   3.886E+13   3.807E+12
                                                                          1.349E+06   2.733E+11   5.405E+10   3.858E+13   4.656E+05   0.000E+00
    17    34  3  -1    1.283454E+02   4.750E+12
    18    34  3  -1    1.283321E+02   4.662E+11
    21    34  3  -1    1.282977E+02   9.451E+12
    23    34  3  -1    1.282540E+02   6.645E+12
    24    34  3  -1    1.282465E+02   1.441E+12
    26    34  3  -1    1.282372E+02   7.240E+11
    27    34  3  -1    1.281716E+02   5.870E+11
     3    35  3  -1    1.299881E+02   2.885E+09   3.607E+13   6.759E+14   1.185E+11   5.665E+10   8.828E+10   4.774E+07   2.102E+08   7.160E+07
                                                                          7.975E+09   7.312E+09   2.700E+10   7.443E+10   1.350E+09   2.410E+09
                                                                          5.199E+08   1.315E+09   8.677E+09   3.572E+09   1.154E+09   3.740E+09
                                                                          7.802E+08   3.348E+08   1.025E+11   3.411E+06   1.255E+09   9.166E+08
                                                                          6.992E+10   7.467E+08   1.109E+10   4.606E+08   1.838E+09   9.430E+08
                                                                          4.942E+10   2.296E+11   2.834E+11   7.857E+10   3.888E+09   6.897E+09
                                                                          7.448E+09   5.225E+11   1.068E+11   1.008E+11   7.178E+10   9.251E+10
                                                                          1.076E+11   1.937E+10   2.538E+10   1.944E+12   5.379E+12   2.215E+12
                                                                          5.868E+11   1.481E+14   1.519E+12   2.258E+13   2.474E+13   4.573E+13
                                                                          1.608E+13   1.584E+13   7.484E+13   5.126E+13   8.380E+11   4.756E+13
                                                                          8.342E+08   2.859E+09   4.757E+08   4.124E+09   2.046E+08   3.108E+07
                                                                          1.232E+07   1.059E+08   4.294E+07   9.436E+06   2.094E+08   1.196E+08
                                                                          4.327E+06   2.046E+09   5.021E+09   1.469E+09   1.596E+09   3.228E+10
                                                                          1.452E+10   2.492E+10   6.292E+11   3.350E+12   1.871E+12   6.182E+01
                                                                          1.079E+13   4.084E+12   5.803E+11   2.055E+12   3.888E+12   3.419E+12
                                                                          8.178E+11   3.089E+12   2.318E+12   1.967E+11   4.293E+12   7.415E+11
                                                                          3.997E+12   3.359E+11   5.081E+10   9.858E+10   9.194E+10   7.807E+10
                                                                          4.394E+12   2.039E+13   6.049E+13   5.952E+11   3.851E+13   4.289E+12
                                                                          4.099E+07   2.581E+11   5.676E+10   3.815E+13   4.277E+11   0.000E+00
     5    35  3  -1    1.299053E+02   3.325E+09
    17    35  3  -1    1.283454E+02   4.534E+12
    18    35  3  -1    1.283321E+02   1.662E+12
    20    35  3  -1    1.283162E+02   1.184E+13
    21    35  3  -1    1.282978E+02   6.927E+11
    22    35  3  -1    1.282881E+02   2.178E+10
    23    35  3  -1    1.282541E+02   1.136E+12
    24    35  3  -1    1.282466E+02   9.557E+12
    25    35  3  -1    1.282412E+02   2.448E+11
    26    35  3  -1    1.282373E+02   8.282E+10
    27    35  3  -1    1.281717E+02   6.198E+12
    18    36  3  -1    1.283328E+02   6.970E+12   3.610E+13   6.759E+14   1.068E+11   1.315E+11   1.259E+11   1.811E+08   4.848E+07   1.852E+08
                                                                          7.539E+09   1.382E+09   8.855E+10   1.987E+10   3.820E+09   4.834E+08
                                                                          3.490E+04   1.253E+10   2.783E+09   7.284E+08   1.192E+05   3.705E+09
                                                                          1.431E+04   4.852E+08   1.092E+11   9.451E+06   4.297E+07   3.066E+03
                                                                          2.467E+09   6.574E+10   9.400E+08   1.134E+10   1.068E+08   3.700E+08
                                                                          2.252E+11   1.120E+11   1.739E+09   3.034E+10   1.451E+10   4.643E+08
                                                                          6.719E+11   4.988E+10   1.112E+10   2.995E+10   6.727E+10   6.126E+10
                                                                          5.116E+11   1.593E+11   2.387E+11   1.469E+12   1.535E+11   1.877E+12
                                                                          3.945E+12   9.759E+12   1.370E+14   1.181E+13   3.426E+13   5.187E+13
                                                                          1.383E+13   9.967E+13   2.817E+13   1.628E+13   4.847E+13   1.164E+11
                                                                          4.694E+09   3.835E+08   2.635E+05   1.815E+09   2.795E+08   4.390E+07
                                                                          7.324E+07   9.058E+07   1.784E+07   4.426E+06   5.922E+08   2.108E+07
                                                                          3.231E+07   5.241E+09   4.340E+07   1.421E+09   8.716E+05   2.890E+10
                                                                          6.060E+10   1.916E+08   1.873E+04   6.954E+11   6.300E+12   1.454E+13
                                                                          2.001E+12   4.444E+11   1.795E+09   6.611E+12   3.295E+12   7.682E+12
                                                                          6.353E+05   7.934E+11   3.190E+11   1.494E+11   2.520E+12   2.579E+07
                                                                          4.771E+11   2.452E+10   3.421E+11   4.780E+10   1.660E+11   7.223E+10
                                                                          2.599E+13   6.576E+07   2.552E+12   5.765E+13   2.680E+12   4.004E+13
                                                                          1.730E+06   1.072E+07   3.217E+11   2.142E+05   3.858E+13   0.000E+00
    19    36  3  -1    1.283257E+02   1.211E+13
    20    36  3  -1    1.283169E+02   2.529E+11
    21    36  3  -1    1.282985E+02   1.174E+11
    22    36  3  -1    1.282888E+02   3.399E+12
    24    36  3  -1    1.282473E+02   6.803E+11
    25    36  3  -1    1.282418E+02   8.352E+12
    26    36  3  -1    1.282380E+02   4.171E+12
     5    37  3  -1    1.299061E+02   1.368E+10   3.602E+13   6.759E+14   8.463E+10   5.982E+09   3.798E+10   1.771E+08   4.995E+07   1.737E+08
                                                                          7.532E+09   1.462E+09   8.792E+10   2.050E+10   5.146E+08   4.735E+08
                                                                          8.318E+07   6.825E+07   5.303E+08   6.772E+08   3.943E+08   6.375E+09
                                                                          8.510E+08   8.621E+09   1.060E+11   2.875E+08   4.471E+09   7.481E+08
                                                                          3.971E+09   6.922E+10   1.414E+09   1.460E+10   9.853E+08   4.017E+09
                                                                          2.232E+11   1.133E+11   4.898E+09   3.088E+10   6.610E+09   6.444E+08
                                                                          6.644E+11   5.518E+10   1.220E+10   3.108E+10   6.732E+10   6.161E+10
                                                                          5.071E+11   1.577E+11   2.364E+11   1.475E+12   2.121E+11   1.881E+12
                                                                          3.907E+12   1.131E+13   1.355E+14   1.204E+13   3.415E+13   5.180E+13
                                                                          1.387E+13   9.873E+13   2.869E+13   1.667E+13   4.794E+13   6.483E+11
                                                                          3.460E+08   9.041E+08   1.470E+08   4.820E+09   5.066E+09   3.942E+07
                                                                          6.723E+07   1.002E+08   1.643E+07   3.837E+06   5.868E+08   2.310E+07
                                                                          3.201E+07   5.128E+09   1.056E+08   1.456E+09   2.216E+07   2.802E+10
                                                                          1.103E+10   5.671E+09   2.814E+11   1.538E+12   1.107E+12   2.648E+01
                                                                          2.714E+12   1.088E+12   5.658E+11   5.001E+12   3.740E+12   2.156E+12
                                                                          6.215E+11   1.256E+12   8.365E+12   6.594E+12   4.270E+12   3.260E+12
                                                                          3.746E+12   2.801E+10   3.390E+11   4.845E+10   1.653E+11   7.991E+10
                                                                          2.443E+13   1.181E+11   3.348E+12   5.652E+13   3.340E+12   4.079E+13
                                                                          9.407E+07   1.698E+09   3.013E+11   4.276E+11   3.815E+13   0.000E+00
    17    37  3  -1    1.283462E+02   2.657E+12
    18    37  3  -1    1.283329E+02   2.846E+12
    20    37  3  -1    1.283170E+02   1.896E+10
    21    37  3  -1    1.282986E+02   1.805E+12
    22    37  3  -1    1.282889E+02   8.642E+12
    23    37  3  -1    1.282549E+02   4.180E+12
    24    37  3  -1    1.282474E+02   3.431E+11
    25    37  3  -1    1.282420E+02   3.441E+12
    26    37  3  -1    1.282381E+02   6.999E+12
    27    37  3  -1    1.281725E+02   4.944E+12

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
