SEQ='MG'     NUCCHG=15                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  74085659.4  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)    87341.3 
     3          2S2 2P6 3P1         (2)1( 1.5)    88138.6 
     4          2S2 2P6 3D1         (2)2( 1.5)   203504.5 
     5          2S2 2P6 3D1         (2)2( 2.5)   203581.9 

   IC RESOLVED LEVEL INDEXING           BWNR=  74495206.5 NLVL=  1082
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   296   182    2S2 2P5 3S1 3P1 3D1 (3)2( 1.0)  1376705.2*
   297   183    2S2 2P5 3S1 3P1 3D1 (3)2( 2.0)  1376723.0*
   298   710    2S2 2P5 3P2 3D1     (3)5( 5.0)  1377028.3*
   299   711    2S2 2P5 3P2 3D1     (1)0( 0.0)  1378338.3*
   300   712    2S2 2P5 3P2 3D1     (3)3( 2.0)  1378579.0*
   301   713    2S2 2P5 3P2 3D1     (3)3( 3.0)  1379180.5*
   302   714    2S2 2P5 3P2 3D1     (3)5( 4.0)  1380008.7*
   303   715    2S2 2P5 3P2 3D1     (5)2( 4.0)  1380284.4*
   304   716    2S2 2P5 3P2 3D1     (5)2( 1.0)  1381987.5*
   305   717    2S2 2P5 3P2 3D1     (3)2( 3.0)  1382004.5*
   306   718    2S2 2P5 3P2 3D1     (5)2( 0.0)  1382013.4*
   307   719    2S2 2P5 3P2 3D1     (1)5( 5.0)  1382030.5*
   308   720    2S2 2P5 3P2 3D1     (3)2( 2.0)  1382087.5*
   309   721    2S2 2P5 3P2 3D1     (5)2( 2.0)  1382230.7*
   310   722    2S2 2P5 3P2 3D1     (3)2( 1.0)  1382657.6*
   311   723    2S2 2P5 3P2 3D1     (5)2( 3.0)  1382695.3*
   312   724    2S2 2P5 3P2 3D1     (3)3( 4.0)  1383158.7*
   313   725    2S2 2P5 3P2 3D1     (3)2( 2.0)  1385144.8*
   314   726    2S2 2P5 3P2 3D1     (3)2( 1.0)  1385320.4*
   315   727    2S2 2P5 3P2 3D1     (3)1( 0.0)  1385865.5*
   316   728    2S2 2P5 3P2 3D1     (5)0( 2.0)  1385874.9*
   317   729    2S2 2P5 3P2 3D1     (3)2( 3.0)  1385882.0*
   318   730    2S2 2P5 3S1 3D2     (3)1( 1.0)  1386516.8*
   319   731    2S2 2P5 3P2 3D1     (3)2( 2.0)  1386931.1*
   320   732    2S2 2P5 3P2 3D1     (3)4( 3.0)  1388586.9*
   321   733    2S2 2P5 3P2 3D1     (3)3( 4.0)  1388976.7*
   322   734    2S2 2P5 3P2 3D1     (3)4( 4.0)  1389976.5*
   323   735    2S2 2P5 3P2 3D1     (3)4( 5.0)  1390197.4*
   324   736    2S2 2P5 3P2 3D1     (3)3( 3.0)  1390507.1*
   325   737    2S2 2P5 3P2 3D1     (5)2( 4.0)  1390846.7*
   326   738    2S2 2P5 3P2 3D1     (1)2( 2.0)  1391004.4*
   327   739    2S2 2P5 3P2 3D1     (5)1( 3.0)  1391543.9*
   328   740    2S2 2P5 3P2 3D1     (1)4( 4.0)  1391935.2*
   329   741    2S2 2P5 3P2 3D1     (3)2( 3.0)  1392210.1*
   330   742    2S2 2P5 3P2 3D1     (5)2( 2.0)  1392658.4*
   331   743    2S2 2P5 3P2 3D1     (3)2( 1.0)  1393262.2*
   332   744    2S2 2P5 3P2 3D1     (3)2( 2.0)  1393327.8*
   333   745    2S2 2P5 3P2 3D1     (5)1( 1.0)  1394328.7*
   334   746    2S2 2P5 3P2 3D1     (3)3( 2.0)  1394403.3*
   335   747    2S2 2P5 3P2 3D1     (1)3( 3.0)  1394467.3*
   336   748    2S2 2P5 3P2 3D1     (5)2( 3.0)  1395312.5*
   337   749    2S2 2P5 3P2 3D1     (5)2( 0.0)  1395642.5*
   338   750    2S2 2P5 3P2 3D1     (5)2( 1.0)  1396483.9*
   339   751    2S2 2P5 3P2 3D1     (5)1( 2.0)  1396865.6*
   340   752    2S2 2P5 3P2 3D1     (1)2( 2.0)  1397913.9*
   341   753    2S2 2P5 3P2 3D1     (1)3( 3.0)  1398216.8*
   342   754    2S2 2P5 3P2 3D1     (3)1( 1.0)  1398758.3*
   343   755    2S2 2P5 3P2 3D1     (3)1( 0.0)  1399210.6*
   344   756    2S2 2P5 3P2 3D1     (3)1( 2.0)  1400399.5*
   345   184    2S2 2P5 3S1 3P1 3D1 (1)2( 2.0)  1401313.8*
   346   757    2S2 2P5 3P2 3D1     (1)1( 1.0)  1401607.1*
   347   758    2S2 2P5 3P2 3D1     (3)2( 2.0)  1401815.2*
   348   759    2S2 2P5 3P2 3D1     (3)2( 3.0)  1402133.4*
   349   760    2S2 2P5 3P2 3D1     (3)2( 1.0)  1402369.6*
   350   761    2S2 2P5 3P2 3D1     (3)1( 2.0)  1404731.1*
   351   762    2S2 2P5 3P2 3D1     (3)1( 0.0)  1405032.5*
   352   763    2S2 2P5 3P2 3D1     (3)1( 1.0)  1405233.0*
   353   764    2S2 2P5 3S1 3D2     (5)2( 0.0)  1405260.4*
   354   765    2S2 2P5 3S1 3D2     (5)2( 1.0)  1405457.8*
   355   766    2S2 2P5 3P2 3D1     (3)0( 1.0)  1405701.1*
   356   767    2S2 2P5 3S1 3D2     (5)2( 2.0)  1405728.4*
   357   768    2S2 2P5 3S1 3D2     (5)2( 3.0)  1406297.1*
   358   769    2S2 2P5 3P2 3D1     (3)3( 4.0)  1406731.3*
   359   770    2S2 2P5 3S1 3D2     (5)2( 4.0)  1407223.7*
   360   771    2S2 2P5 3P2 3D1     (3)3( 3.0)  1407469.3*
   361   772    2S2 2P5 3P2 3D1     (3)3( 2.0)  1407814.4*
   362   774    2S2 2P5 3S1 3D2     (5)4( 5.0)  1409137.7*
   363   775    2S2 2P5 3P2 3D1     (3)1( 0.0)  1409250.3*
   364   776    2S2 2P5 3P2 3D1     (3)1( 2.0)  1409787.1*
   365   777    2S2 2P5 3P2 3D1     (3)1( 1.0)  1409806.0*
   366   778    2S2 2P5 3S1 3D2     (5)4( 4.0)  1410137.1*
   367   779    2S2 2P5 3S1 3D2     (5)4( 3.0)  1411018.0*
   368   780    2S2 2P5 3S1 3D2     (5)4( 2.0)  1411956.1*
   369   781    2S2 2P5 3S1 3D2     (5)3( 5.0)  1412198.4*
   370   782    2S2 2P5 3S1 3D2     (5)3( 1.0)  1413083.3*
   371   783    2S2 2P5 3P2 3D1     (3)1( 1.0)  1413368.0*
   372   784    2S2 2P5 3P2 3D1     (3)1( 2.0)  1413455.2*
   373   785    2S2 2P5 3S1 3D2     (5)3( 4.0)  1413617.8*
   374   786    2S2 2P5 3S1 3D2     (5)3( 3.0)  1414190.6*
   375   787    2S2 2P5 3S1 3D2     (1)1( 1.0)  1414382.8*
   376   788    2S2 2P5 3S1 3D2     (5)3( 2.0)  1414421.1*
   377   789    2S2 2P5 3P2 3D1     (1)0( 0.0)  1415394.1*
   378   790    2S2 2P5 3P2 3D1     (1)2( 2.0)  1415863.3*
   379   791    2S2 2P5 3P2 3D1     (3)3( 4.0)  1415894.0*
   380   792    2S2 2P5 3P2 3D1     (3)2( 3.0)  1416061.8*
   381   793    2S2 2P5 3P2 3D1     (3)1( 0.0)  1416219.3*
   382   794    2S2 2P5 3S1 3D2     (5)1( 3.0)  1416845.0*
   383   795    2S2 2P5 3P2 3D1     (3)4( 5.0)  1416873.0*
   384   796    2S2 2P5 3P2 3D1     (1)3( 3.0)  1416947.1*
   385   797    2S2 2P5 3P2 3D1     (1)1( 1.0)  1418121.2*
   386   798    2S2 2P5 3S1 3D2     (5)1( 2.0)  1418227.4*
   387   799    2S2 2P5 3P2 3D1     (3)4( 4.0)  1418372.5*
   388   800    2S2 2P5 3P2 3D1     (3)0( 1.0)  1418743.2*
   389   801    2S2 2P5 3S1 3D2     (3)4( 3.0)  1418842.5*
   390   802    2S2 2P5 3P2 3D1     (3)2( 2.0)  1419098.8*
   391   803    2S2 2P5 3S1 3D2     (5)1( 1.0)  1419543.9*
   392   804    2S2 2P5 3P2 3D1     (3)2( 3.0)  1419685.8*
   393   805    2S2 2P5 3P2 3D1     (3)3( 2.0)  1419760.9*
   394   806    2S2 2P5 3S1 3D2     (1)1( 1.0)  1419930.9*
   395   807    2S2 2P5 3P2 3D1     (3)2( 3.0)  1421061.0*
   396   808    2S2 2P5 3P2 3D1     (3)2( 2.0)  1421229.0*
   397   809    2S2 2P5 3S1 3D2     (3)4( 4.0)  1421334.2*
   398   810    2S2 2P5 3P2 3D1     (3)2( 1.0)  1421420.5*
   399   811    2S2 2P5 3S1 3D2     (3)4( 5.0)  1423450.5*
   400   812    2S2 2P5 3S1 3D2     (5)2( 4.0)  1423646.5*
   401   813    2S2 2P5 3P2 3D1     (3)4( 3.0)  1423706.4*
   402   814    2S2 2P5 3S1 3D2     (3)3( 2.0)  1424145.8*
   403   815    2S2 2P5 3S1 3D2     (3)3( 3.0)  1424387.5*
   404   816    2S2 2P5 3P2 3D1     (1)2( 2.0)  1425182.7*
   405   817    2S2 2P5 3S1 3D2     (5)2( 3.0)  1425323.5*
   406   818    2S2 2P5 3S1 3D2     (3)3( 4.0)  1425519.7*
   407   819    2S2 2P5 3P2 3D1     (1)4( 4.0)  1425865.1*
   408   820    2S2 2P5 3S1 3D2     (5)2( 2.0)  1426493.6*
   409   821    2S2 2P5 3P2 3D1     (3)1( 0.0)  1426760.0*
   410   822    2S2 2P5 3P2 3D1     (3)1( 1.0)  1426850.5*
   411   823    2S2 2P5 3P2 3D1     (3)1( 2.0)  1426871.3*
   412   824    2S2 2P5 3S1 3D2     (5)2( 1.0)  1427787.4*
   413   825    2S2 2P5 3S1 3D2     (5)2( 0.0)  1428489.3*
   414   826    2S2 2P5 3S1 3D2     (3)2( 3.0)  1428848.1*
   415   827    2S2 2P5 3S1 3D2     (3)2( 2.0)  1429768.2*
   416   828    2S2 2P5 3S1 3D2     (3)2( 1.0)  1430068.3*
   417   829    2S2 2P5 3S1 3D2     (5)0( 2.0)  1431226.0*
   418   830    2S2 2P5 3S1 3D2     (3)2( 1.0)  1432849.7*
   419   831    2S2 2P5 3P2 3D1     (3)3( 2.0)  1433105.3*
   420   832    2S2 2P5 3S1 3D2     (3)3( 3.0)  1433195.0*
   421   833    2S2 2P5 3P2 3D1     (3)3( 4.0)  1433197.6*
   422   834    2S2 2P5 3S1 3D2     (3)2( 2.0)  1434620.6*
   423   835    2S2 2P5 3S1 3D2     (3)1( 0.0)  1435226.6*
   424   836    2S2 2P5 3S1 3D2     (3)1( 1.0)  1435325.5*
   425   837    2S2 2P5 3S1 3D2     (3)2( 3.0)  1435949.6*
   426   838    2S2 2P5 3S1 3D2     (3)1( 2.0)  1437120.5*
   427   839    2S2 2P5 3S1 3D2     (3)2( 1.0)  1437453.4*
   428   840    2S2 2P5 3P2 3D1     (1)3( 3.0)  1437759.8*
   429   841    2S2 2P5 3S1 3D2     (3)1( 2.0)  1438700.9*
   430   842    2S2 2P5 3P2 3D1     (3)3( 4.0)  1439187.4*
   431   843    2S2 2P5 3S1 3D2     (3)0( 1.0)  1439488.6*
   432   844    2S2 2P5 3P2 3D1     (3)3( 3.0)  1439739.6*
   433   845    2S2 2P5 3P2 3D1     (1)1( 1.0)  1440074.1*
   434   846    2S2 2P5 3P2 3D1     (3)3( 3.0)  1441986.4*
   435   848    2S2 2P5 3P2 3D1     (1)2( 2.0)  1442736.0*
   436   849    2S2 2P5 3S1 3D2     (3)5( 5.0)  1444263.4*
   437   850    2S2 2P5 3S1 3D2     (3)1( 0.0)  1444752.8*
   438   851    2S2 2P5 3P2 3D1     (3)1( 2.0)  1445283.3*
   439   852    2S2 2P5 3S1 3D2     (3)1( 1.0)  1445589.6*
   440   853    2S2 2P5 3S1 3D2     (3)5( 4.0)  1446703.4*
   441   854    2S2 2P5 3S1 3D2     (3)1( 2.0)  1447257.7*
   442   855    2S2 2P5 3S1 3D2     (3)3( 4.0)  1449861.4*
   443   856    2S2 2P5 3S1 3D2     (3)3( 3.0)  1450243.3*
   444   857    2S2 2P5 3S1 3D2     (3)2( 3.0)  1450432.6*
   445   858    2S2 2P5 3S1 3D2     (3)4( 5.0)  1451306.2*
   446   859    2S2 2P5 3S1 3D2     (3)2( 1.0)  1451875.1*
   447   860    2S2 2P5 3S1 3D2     (3)2( 2.0)  1452017.3*
   448   861    2S2 2P5 3S1 3D2     (3)4( 3.0)  1452625.9*
   449   862    2S2 2P5 3P2 3D1     (1)2( 2.0)  1452911.6*
   450   863    2S2 2P5 3S1 3D2     (3)4( 4.0)  1453376.2*
   451   864    2S2 2P5 3P2 3D1     (3)3( 3.0)  1454054.5*
   452   865    2S2 2P5 3P2 3D1     (3)2( 1.0)  1454705.6*
   453   866    2S2 2P5 3S1 3D2     (3)3( 2.0)  1454978.4*
   454   867    2S2 2P5 3S1 3D2     (3)3( 2.0)  1455827.8*
   455   868    2S2 2P5 3P2 3D1     (3)2( 3.0)  1456218.4*
   456   869    2S2 2P5 3S1 3D2     (1)5( 5.0)  1456928.0*
   457   870    2S2 2P5 3P2 3D1     (3)2( 2.0)  1457039.3*
   458   871    2S2 2P5 3S1 3D2     (3)3( 3.0)  1457622.1*
   459   872    2S2 2P5 3P2 3D1     (3)2( 1.0)  1458007.1*
   460   873    2S2 2P5 3S1 3D2     (3)3( 4.0)  1458014.3*
   461   874    2S2 2P5 3S1 3D2     (1)3( 3.0)  1461465.0*
   462   875    2S2 2P5 3P2 3D1     (3)1( 0.0)  1462293.1*
   463   876    2S2 2P5 3S1 3D2     (1)4( 4.0)  1462815.7*
   464   877    2S2 2P5 3P2 3D1     (3)3( 2.0)  1463106.4*
   465   878    2S2 2P5 3P2 3D1     (3)1( 1.0)  1463639.4*
   466   879    2S2 2P5 3S1 3D2     (1)2( 2.0)  1466675.6*
   467   185    2S2 2P5 3P1 3D2     (5)3( 1.0)  1471132.7*
   468   186    2S2 2P5 3P1 3D2     (5)3( 2.0)  1471551.7*
   469   880    2S2 2P5 3S1 3D2     (3)4( 5.0)  1471915.8*
   470   881    2S2 2P5 3S1 3D2     (1)4( 4.0)  1472025.7*
   471   187    2S2 2P5 3P1 3D2     (5)3( 3.0)  1472198.0*
   472   188    2S2 2P5 3P1 3D2     (5)3( 4.0)  1473100.5*
   473   882    2S2 2P5 3S1 3D2     (1)3( 3.0)  1474159.0*
   474   189    2S2 2P5 3P1 3D2     (5)3( 5.0)  1474317.1*
   475   883    2S2 2P5 3S1 3D2     (3)4( 4.0)  1474780.7*
   476   884    2S2 2P5 3S1 3D2     (3)1( 2.0)  1477073.4*
   477   885    2S2 2P5 3P2 3D1     (1)1( 1.0)  1477344.1*
   478   886    2S2 2P5 3S1 3D2     (1)3( 3.0)  1477490.1*
   479   887    2S2 2P5 3S1 3D2     (3)3( 2.0)  1478182.7*
   480   192    2S2 2P5 3P1 3D2     (5)5( 5.0)  1479849.4*
   481   888    2S2 2P5 3S1 3D2     (3)4( 3.0)  1479907.2*
   482   889    2S2 2P5 3S1 3D2     (3)1( 1.0)  1480515.7*
   483   193    2S2 2P5 3P1 3D2     (5)5( 4.0)  1480728.9*
   484   890    2S2 2P5 3S1 3D2     (3)3( 4.0)  1480949.4*
   485   194    2S2 2P5 3P1 3D2     (5)5( 3.0)  1481958.7*
   486   891    2S2 2P5 3S1 3D2     (3)1( 0.0)  1483582.7*
   487   892    2S2 2P5 3S1 3D2     (1)2( 2.0)  1484178.1*
   488   893    2S2 2P5 3P2 3D1     (3)2( 1.0)  1484672.5*
   489   196    2S2 2P5 3P1 3D2     (3)5( 4.0)  1485361.3*
   490   197    2S2 2P5 3P1 3D2     (5)4( 5.0)  1485502.7*
   491   198    2S2 2P5 3P1 3D2     (5)4( 2.0)  1485877.5*
   492   199    2S2 2P5 3P1 3D2     (5)4( 3.0)  1486328.2*
   493   200    2S2 2P5 3P1 3D2     (5)1( 1.0)  1486967.8*
   494   201    2S2 2P5 3P1 3D2     (3)3( 4.0)  1487117.3*
   495   202    2S2 2P5 3P1 3D2     (5)1( 2.0)  1487226.9*
   496   203    2S2 2P5 3P1 3D2     (3)2( 1.0)  1487310.4*
   497   204    2S2 2P5 3P1 3D2     (3)2( 2.0)  1487678.0*
   498   894    2S2 2P5 3S1 3D2     (1)2( 2.0)  1487786.9*
   499   205    2S2 2P5 3P1 3D2     (5)1( 3.0)  1487827.7*
   500   895    2S2 2P5 3S1 3D2     (3)2( 3.0)  1488232.4*
   501   206    2S2 2P5 3P1 3D2     (3)2( 3.0)  1488383.3*
   502   896    2S2 2P5 3S1 3D2     (3)2( 3.0)  1488575.3*
   503   897    2S2 2P5 3S1 3D2     (3)2( 2.0)  1488747.9*
   504   898    2S2 2P5 3P2 3D1     (3)1( 2.0)  1489055.3*
   505   207    2S2 2P5 3P1 3D2     (5)4( 4.0)  1489249.5*
   506   208    2S2 2P5 3P1 3D2     (3)3( 3.0)  1489741.8*
   507   899    2S2 2P5 3P2 3D1     (3)1( 1.0)  1490135.7*
   508   209    2S2 2P5 3P1 3D2     (3)5( 5.0)  1490226.7*
   509   210    2S2 2P5 3P1 3D2     (3)3( 2.0)  1490447.6*
   510   900    2S2 2P5 3S1 3D2     (3)1( 0.0)  1490733.8*
   511   901    2S2 2P5 3S1 3D2     (1)1( 1.0)  1491508.2*
   512   212    2S2 2P5 3P1 3D2     (3)4( 5.0)  1492801.7*
   513   213    2S2 2P5 3P1 3D2     (3)4( 3.0)  1493179.9*
   514   214    2S2 2P5 3P1 3D2     (3)4( 4.0)  1493410.7*
   515   215    2S2 2P5 3P1 3D2     (3)1( 0.0)  1493773.9*
   516   216    2S2 2P5 3P1 3D2     (3)1( 1.0)  1494383.0*
   517   902    2S2 2P5 3S1 3D2     (3)2( 1.0)  1494407.7*
   518   217    2S2 2P5 3P1 3D2     (3)4( 4.0)  1494790.4*
   519   218    2S2 2P5 3P1 3D2     (3)4( 5.0)  1494870.3*
   520   903    2S2 2P5 3S1 3D2     (3)2( 2.0)  1495204.7*
   521   219    2S2 2P5 3P1 3D2     (3)1( 2.0)  1495886.9*
   522   220    2S2 2P5 3P1 3D2     (1)3( 3.0)  1495912.3*
   523   904    2S2 2P5 3S1 3D2     (1)0( 0.0)  1496553.0*
   524   221    2S2 2P5 3P1 3D2     (5)2( 4.0)  1497071.3*
   525   222    2S2 2P5 3P1 3D2     (3)3( 4.0)  1497137.1*
   526   223    2S2 2P5 3P1 3D2     (3)3( 3.0)  1497141.0*
   527   905    2S2 2P5 3S1 3D2     (3)0( 1.0)  1497346.9*
   528   224    2S2 2P5 3P1 3D2     (1)1( 1.0)  1497722.5*
   529   225    2S2 2P5 3P1 3D2     (5)2( 3.0)  1497773.1*
   530   226    2S2 2P5 3P1 3D2     (5)2( 2.0)  1498362.8*
   531   227    2S2 2P5 3P1 3D2     (5)3( 5.0)  1498836.0*
   532   228    2S2 2P5 3P1 3D2     (5)2( 1.0)  1499122.8*
   533   229    2S2 2P5 3P1 3D2     (5)3( 4.0)  1499573.6*
   534   230    2S2 2P5 3P1 3D2     (5)2( 0.0)  1499664.1*
   535   231    2S2 2P5 3P1 3D2     (3)3( 2.0)  1499799.9*
   536   232    2S2 2P5 3P1 3D2     (3)4( 3.0)  1499845.5*
   537   233    2S2 2P5 3P1 3D2     (3)1( 2.0)  1499952.5*
   538   234    2S2 2P5 3P1 3D2     (5)3( 3.0)  1500254.4*
   539   235    2S2 2P5 3P1 3D2     (5)3( 2.0)  1500772.9*
   540   236    2S2 2P5 3P1 3D2     (5)3( 1.0)  1501047.0*
   541   906    2S2 2P5 3P2 3D1     (1)3( 3.0)  1501203.7*
   542   237    2S2 2P5 3P1 3D2     (1)4( 4.0)  1501340.3*
   543   238    2S2 2P5 3P1 3D2     (3)2( 1.0)  1501703.8*
   544   239    2S2 2P5 3P1 3D2     (3)2( 2.0)  1502016.6*
   545   240    2S2 2P5 3P1 3D2     (5)3( 4.0)  1502712.8*
   546   241    2S2 2P5 3P1 3D2     (5)3( 5.0)  1502950.2*
   547   242    2S2 2P5 3P1 3D2     (5)3( 3.0)  1502975.0*
   548   243    2S2 2P5 3P1 3D2     (3)2( 3.0)  1503019.5*
   549   244    2S2 2P5 3P1 3D2     (1)2( 2.0)  1503136.7*
   550   245    2S2 2P5 3P1 3D2     (1)3( 3.0)  1503485.1*
   551   246    2S2 2P5 3P1 3D2     (5)3( 2.0)  1503523.3*
   552   247    2S2 2P5 3P1 3D2     (5)2( 0.0)  1503813.1*
   553   248    2S2 2P5 3P1 3D2     (5)2( 1.0)  1504038.5*
   554   249    2S2 2P5 3P1 3D2     (3)4( 5.0)  1504706.4*
   555   250    2S2 2P5 3P1 3D2     (3)4( 4.0)  1504708.7*
   556   251    2S2 2P5 3P1 3D2     (3)2( 1.0)  1504716.0*
   557   252    2S2 2P5 3P1 3D2     (3)4( 3.0)  1504825.7*
   558   253    2S2 2P5 3P1 3D2     (5)2( 4.0)  1505136.5*
   559   254    2S2 2P5 3P1 3D2     (5)2( 2.0)  1505431.7*
   560   255    2S2 2P5 3P1 3D2     (5)2( 3.0)  1505593.1*
   561   257    2S2 2P5 3P1 3D2     (5)3( 1.0)  1505691.5*
   562   259    2S2 2P5 3P1 3D2     (3)3( 2.0)  1506446.0*
   563   260    2S2 2P5 3P1 3D2     (5)4( 5.0)  1506874.1*
   564   261    2S2 2P5 3P1 3D2     (3)1( 0.0)  1506927.6*
   565   262    2S2 2P5 3P1 3D2     (3)3( 3.0)  1507194.4*
   566   263    2S2 2P5 3P1 3D2     (5)4( 4.0)  1507583.9*
   567   264    2S2 2P5 3P1 3D2     (3)5( 5.0)  1507639.4*
   568   265    2S2 2P5 3P1 3D2     (3)3( 2.0)  1507822.4*
   569   266    2S2 2P5 3P1 3D2     (5)0( 2.0)  1508263.6*
   570   267    2S2 2P5 3P1 3D2     (3)3( 4.0)  1508367.4*
   571   268    2S2 2P5 3P1 3D2     (3)3( 3.0)  1508847.4*
   572   269    2S2 2P5 3P1 3D2     (5)4( 3.0)  1509341.6*
   573   270    2S2 2P5 3P1 3D2     (3)3( 4.0)  1510116.6*
   574   271    2S2 2P5 3P1 3D2     (3)5( 4.0)  1510826.7*
   575   907    2S2 2P5 3P2 3D1     (1)1( 1.0)  1510902.0*
   576   273    2S2 2P5 3P1 3D2     (5)4( 2.0)  1511137.2*
   577   274    2S2 2P5 3P1 3D2     (5)1( 1.0)  1511502.2*
   578   275    2S2 2P5 3P1 3D2     (5)1( 3.0)  1511731.2*
   579   277    2S2 2P5 3P1 3D2     (5)1( 2.0)  1512264.0*
   580   278    2S2 2P5 3P1 3D2     (1)1( 1.0)  1512471.2*
   581   279    2S2 2P5 3P1 3D2     (5)2( 3.0)  1512578.7*
   582   280    2S2 2P5 3P1 3D2     (3)2( 2.0)  1512936.3*
   583   281    2S2 2P5 3P1 3D2     (3)2( 1.0)  1512984.3*
   584   282    2S2 2P5 3P1 3D2     (5)2( 4.0)  1513130.6*
   585   283    2S2 2P5 3P1 3D2     (1)5( 5.0)  1513330.6*
   586   284    2S2 2P5 3P1 3D2     (3)4( 3.0)  1513345.8*
   587   285    2S2 2P5 3P1 3D2     (5)2( 2.0)  1513937.9*
   588   286    2S2 2P5 3P1 3D2     (1)3( 3.0)  1513999.2*
   589   287    2S2 2P5 3P1 3D2     (5)2( 1.0)  1514072.3*
   590   288    2S2 2P5 3P1 3D2     (3)3( 2.0)  1514203.2*
   591   289    2S2 2P5 3P1 3D2     (3)4( 4.0)  1514696.7*
   592   290    2S2 2P5 3P1 3D2     (3)6( 5.0)  1514717.1*
   593   291    2S2 2P5 3P1 3D2     (3)2( 3.0)  1515013.4*
   594   292    2S2 2P5 3P1 3D2     (3)3( 3.0)  1515192.9*
   595   293    2S2 2P5 3P1 3D2     (5)2( 0.0)  1515511.4*
   596   294    2S2 2P5 3P1 3D2     (3)3( 4.0)  1515852.1*
   597   295    2S2 2P5 3P1 3D2     (3)2( 1.0)  1516303.3*
   598   296    2S2 2P5 3P1 3D2     (3)4( 5.0)  1516469.6*
   599   297    2S2 2P5 3P1 3D2     (5)1( 1.0)  1516525.9*
   600   298    2S2 2P5 3P1 3D2     (1)4( 4.0)  1517135.2*
   601   299    2S2 2P5 3P1 3D2     (3)2( 2.0)  1517161.0*
   602   300    2S2 2P5 3P1 3D2     (3)1( 0.0)  1517599.1*
   603   301    2S2 2P5 3P1 3D2     (3)4( 4.0)  1517789.7*
   604   302    2S2 2P5 3P1 3D2     (3)1( 1.0)  1518201.3*
   605   303    2S2 2P5 3P1 3D2     (5)3( 5.0)  1518382.3*
   606   304    2S2 2P5 3P1 3D2     (5)1( 3.0)  1518498.7*
   607   305    2S2 2P5 3P1 3D2     (3)1( 2.0)  1518520.8*
   608   306    2S2 2P5 3P1 3D2     (3)4( 5.0)  1518529.7*
   609   307    2S2 2P5 3P1 3D2     (3)4( 3.0)  1518892.2*
   610   308    2S2 2P5 3P1 3D2     (5)3( 4.0)  1519376.1*
   611   310    2S2 2P5 3P1 3D2     (5)1( 2.0)  1520009.3*
   612   311    2S2 2P5 3P1 3D2     (5)3( 3.0)  1520323.5*
   613   312    2S2 2P5 3P1 3D2     (3)0( 1.0)  1520846.3*
   614   313    2S2 2P5 3P1 3D2     (3)2( 3.0)  1521062.5*
   615   314    2S2 2P5 3P1 3D2     (5)3( 2.0)  1521286.2*
   616   315    2S2 2P5 3P1 3D2     (3)2( 3.0)  1521680.6*
   617   316    2S2 2P5 3P1 3D2     (3)2( 2.0)  1522274.0*
   618   317    2S2 2P5 3P1 3D2     (5)3( 1.0)  1522337.6*
   619   318    2S2 2P5 3P1 3D2     (3)2( 3.0)  1522629.9*
   620   319    2S2 2P5 3P1 3D2     (1)2( 2.0)  1522987.5*
   621   320    2S2 2P5 3P1 3D2     (3)2( 1.0)  1523246.3*
   622   321    2S2 2P5 3P1 3D2     (3)1( 2.0)  1523414.8*
   623   322    2S2 2P5 3P1 3D2     (5)2( 4.0)  1523513.1*
   624   323    2S2 2P5 3P1 3D2     (3)1( 1.0)  1523877.1*
   625   324    2S2 2P5 3P1 3D2     (5)2( 0.0)  1523994.4*
   626   325    2S2 2P5 3P1 3D2     (5)2( 3.0)  1524451.2*
   627   326    2S2 2P5 3P1 3D2     (3)3( 2.0)  1524514.6*
   628   327    2S2 2P5 3P1 3D2     (3)2( 2.0)  1525405.5*
   629   328    2S2 2P5 3P1 3D2     (3)5( 4.0)  1525844.3*
   630   329    2S2 2P5 3P1 3D2     (5)2( 1.0)  1525959.9*
   631   330    2S2 2P5 3P1 3D2     (3)5( 5.0)  1526155.3*
   632   331    2S2 2P5 3P1 3D2     (5)2( 2.0)  1526729.4*
   633   333    2S2 2P5 3P1 3D2     (3)1( 0.0)  1526985.2*
   634   334    2S2 2P5 3P1 3D2     (3)2( 1.0)  1527284.1*
   635   335    2S2 2P5 3P1 3D2     (3)3( 3.0)  1527445.4*
   636   336    2S2 2P5 3P1 3D2     (3)3( 4.0)  1528232.9*
   637   337    2S2 2P5 3P1 3D2     (1)5( 5.0)  1528787.3*
   638   338    2S2 2P5 3P1 3D2     (3)0( 1.0)  1529985.8*
   639   339    2S2 2P5 3P1 3D2     (3)1( 2.0)  1531866.4*
   640   340    2S2 2P5 3P1 3D2     (1)1( 1.0)  1532413.3*
   641   341    2S2 2P5 3P1 3D2     (3)2( 1.0)  1533276.4*
   642   342    2S2 2P5 3P1 3D2     (3)1( 0.0)  1533430.6*
   643   343    2S2 2P5 3P1 3D2     (3)2( 3.0)  1533592.2*
   644   344    2S2 2P5 3P1 3D2     (3)2( 2.0)  1533999.5*
