SEQ='NA'     NUCCHG=30                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 344141809.7  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 350076010.1 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     2    13  3  -1    7.644306E+01   3.141E+11   9.994E+11   1.840E+11   1.840E+11
     3    13  3  -1    7.603428E+01   8.421E+11
     3    14  3  -1    7.604998E+01   8.197E+11   5.464E+11   1.899E+11   1.899E+11
     2    15  3  -1    7.667840E+01   3.146E+10   1.139E+12   5.852E+11   5.852E+11
     3    15  3  -1    7.626962E+01   5.521E+11
     3    16  3  -1    7.697939E+01   9.713E+11   6.744E+11   5.116E+11   5.116E+11
     2    17  3  -1    7.755467E+01   4.214E+11   6.726E+11   3.000E+10   3.000E+10
     3    17  3  -1    7.714589E+01   4.315E+11
     2    18  3  -1    7.757246E+01   5.144E+11   5.800E+11   4.743E+13   4.743E+13
     3    18  3  -1    7.716368E+01   2.674E+10
     2    19  3  -1    7.775110E+01   2.535E+11   3.396E+11   2.327E+09   2.327E+09
     3    19  3  -1    7.734232E+01   4.300E+10
     2    20  3  -1    7.791499E+01   1.848E+12   1.049E+12   1.450E+11   1.450E+11
     3    20  3  -1    7.750621E+01   1.241E+11
     2    21  3  -1    7.816872E+01   6.562E+10   5.783E+11   3.967E+09   3.967E+09
     3    21  3  -1    7.775993E+01   5.452E+11
     3    22  3  -1    7.785995E+01   1.561E+12   1.041E+12   2.930E+11   2.930E+11
     2    23  3  -1    7.898777E+01   2.009E+09   1.591E+12   4.876E+13   4.876E+13
     3    23  3  -1    7.857899E+01   7.822E+11
     2    24  3  -1    7.929765E+01   2.878E+11   8.584E+11   2.280E+11   2.280E+11
     3    24  3  -1    7.888887E+01   6.865E+11
     1    25  3  -1    8.239323E+01   8.441E+09   4.580E+10   2.401E+12   2.401E+12
     4    25  3  -1    7.456979E+01   8.683E+09
     5    25  3  -1    7.447469E+01   1.147E+10
     1    26  3  -1    8.252282E+01   1.853E+11   2.861E+11   9.760E+12   9.760E+12
     4    26  3  -1    7.469937E+01   4.553E+10
     4    27  3  -1    7.474598E+01   3.080E+09   2.385E+10   2.167E+10   2.167E+10
     5    27  3  -1    7.465089E+01   1.270E+09
     5    28  3  -1    7.476226E+01   9.649E+10   7.916E+10   1.029E+12   1.029E+12
     1    29  3  -1    8.270395E+01   2.621E+11   2.093E+11   6.347E+12   6.347E+12
     4    29  3  -1    7.488051E+01   2.866E+10
     5    29  3  -1    7.478541E+01   2.577E+10
     4    30  3  -1    7.506321E+01   3.964E+09   2.897E+10   6.952E+11   6.952E+11
     5    30  3  -1    7.496812E+01   1.551E+09
     4    31  3  -1    7.508748E+01   4.276E+10   5.833E+10   1.882E+11   1.882E+11
     5    31  3  -1    7.499239E+01   1.631E+10
     2    32  3  -1    7.995378E+01   1.171E+12   1.441E+12   3.523E+14   3.523E+14
     3    32  3  -1    7.954500E+01   1.162E+11
     1    33  3  -1    8.305308E+01   1.279E+11   2.423E+11   1.372E+13   1.372E+13
     4    33  3  -1    7.522964E+01   4.845E+10
     5    34  3  -1    7.518726E+01   3.936E+10   5.177E+10   1.618E+11   1.618E+11
     4    35  3  -1    7.529430E+01   4.269E+10   5.180E+10   1.433E+11   1.433E+11
     5    35  3  -1    7.519920E+01   8.730E+09
     1    36  3  -1    8.364707E+01   4.579E+10   9.214E+10   8.223E+11   8.223E+11
     4    36  3  -1    7.582362E+01   1.096E+10
     1    37  3  -1    8.374874E+01   7.221E+10   1.808E+11   3.814E+12   3.814E+12
     4    37  3  -1    7.592530E+01   8.273E+10
     5    37  3  -1    7.583020E+01   2.479E+10
     1    38  3  -1    8.375485E+01   1.823E+11   4.563E+11   6.377E+13   6.377E+13
     4    38  3  -1    7.593140E+01   1.251E+11
     1    39  3  -1    8.380904E+01   7.453E+11   4.470E+11   1.264E+13   1.264E+13
     4    39  3  -1    7.598560E+01   2.614E+10
     5    39  3  -1    7.589050E+01   1.742E+10
     5    41  3  -1    7.603061E+01   8.468E+10   1.097E+11   1.885E+10   1.885E+10
     5    42  3  -1    7.606688E+01   2.715E+11   2.296E+11   6.331E+11   6.331E+11
     4    43  3  -1    7.625711E+01   9.820E+11   7.547E+11   1.019E+12   1.019E+12
     5    43  3  -1    7.616202E+01   7.346E+10
     1    44  3  -1    8.415730E+01   5.374E+11   4.503E+11   5.819E+13   5.819E+13
     4    44  3  -1    7.633386E+01   4.219E+10
     5    44  3  -1    7.623876E+01   7.460E+10
     1    45  3  -1    8.421160E+01   3.522E+11   1.012E+12   7.137E+11   7.137E+11
     4    45  3  -1    7.638815E+01   7.833E+11
     5    45  3  -1    7.629306E+01   1.645E+10
     5    46  3  -1    7.638433E+01   6.814E+11   5.363E+11   1.125E+12   1.125E+12
     4    47  3  -1    7.649403E+01   5.699E+11   1.147E+12   9.546E+11   9.546E+11
     5    47  3  -1    7.639893E+01   7.404E+11
     1    48  3  -1    8.439945E+01   3.400E+12   4.267E+12   2.538E+12   2.538E+12
     4    48  3  -1    7.657601E+01   4.164E+11
     1    49  3  -1    8.456417E+01   4.797E+12   3.042E+12   3.954E+11   3.954E+11
     4    49  3  -1    7.674073E+01   1.985E+10
     5    49  3  -1    7.664563E+01   4.044E+11
     4    51  3  -1    7.678099E+01   9.519E+10   1.210E+11   8.015E+11   8.015E+11
     5    51  3  -1    7.668589E+01   5.043E+10
     1    52  3  -1    8.464499E+01   9.676E+12   5.482E+12   1.606E+12   1.606E+12
     4    52  3  -1    7.682154E+01   7.006E+09
     5    52  3  -1    7.672645E+01   4.062E+11
     1    53  3  -1    8.492223E+01   1.143E+13   1.151E+13   5.087E+13   5.087E+13
     4    53  3  -1    7.709879E+01   2.569E+10
     1    54  3  -1    8.498876E+01   1.334E+09   1.226E+11   1.275E+12   1.275E+12
     4    54  3  -1    7.716532E+01   9.094E+10
     5    54  3  -1    7.707022E+01   6.132E+09
     5    55  3  -1    7.709077E+01   4.975E+11   4.205E+11   4.406E+12   4.406E+12
     4    56  3  -1    7.724953E+01   1.507E+10   1.035E+11   2.400E+11   2.400E+11
     5    56  3  -1    7.715443E+01   7.216E+10
     4    57  3  -1    7.739527E+01   3.112E+11   6.983E+11   1.410E+12   1.410E+12
     5    57  3  -1    7.730017E+01   4.400E+11
     1    58  3  -1    8.524469E+01   2.359E+13   1.235E+13   1.601E+13   1.601E+13
     4    58  3  -1    7.742125E+01   5.221E+11
